item_key,item_member_id,item_app,item_last_update,item_last_saved,item_unread_count,item_read_array,item_global_reset,item_app_key_1
57abd19a1e0b27744093d4dccabe6337,9668,forums,1458541582,2016-03-21T06:26:22Z,0,a:0:{},1458541582,93
20eead642c5d9b098bc8e46519657f64,9288,forums,1458385074,2016-03-19T10:57:54Z,0,a:0:{},1458385074,111
92694ebc3e3951d2ded85d586c556662,9446,forums,1457797832,2016-03-12T15:50:32Z,1,a:5:{i:5900;i:1450915721;i:4509;i:1451378949;i:5995;i:1453909810;i:6101;i:1455994540;i:5220;i:1457797832;},1450749383,97
7a8f4815dcbaf95be097f304f7ac8603,85,forums,1456603338,2016-02-27T20:02:18Z,3,a:1:{i:6117;i:1456529781;},0,78
8d13dc109ff238d3c64bb3b870923717,9549,forums,1458353232,2016-03-19T02:07:12Z,35,a:3:{i:3168;i:1383314074;i:6218;i:1458353228;i:6220;i:1458353232;},0,88
f802c0ccb1f57878b84127cff50ce663,125,forums,1457898722,2016-03-13T19:52:02Z,1,a:20:{i:605;i:1445365978;i:5666;i:1445682890;i:5692;i:1447966002;i:5706;i:1446120584;i:4348;i:1412624093;i:5456;i:1447855154;i:1697;i:1457898721;i:5798;i:1448032558;i:5824;i:1448527468;i:5898;i:1450883558;i:5905;i:1451121760;i:5909;i:1451476596;i:5920;i:1451739769;i:5477;i:1451832760;i:5809;i:1455045368;i:5946;i:1452598390;i:6076;i:1455574268;i:6181;i:1457559067;i:6191;i:1457821784;i:310;i:1457898551;},0,12
bae889f00677e9b0902fdf6773eabaec,9521,forums,1458447465,2016-03-20T04:17:45Z,0,a:0:{},1458447465,34
e8d1bf321d54bebf34341e1d4d48e659,9931,forums,1457590022,2016-03-10T06:07:02Z,0,a:0:{},1457590022,129
068d4d230e17fccabddcfb7f345e506e,9943,forums,1458532393,2016-03-21T03:53:13Z,1,a:5:{i:4225;i:1417194415;i:5227;i:1433050128;i:4484;i:1416585587;i:721;i:1395769357;i:34;i:1458532393;},0,99
1aefba1dea173e969230342eb627751c,1558,forums,1457064128,2016-03-04T04:02:08Z,0,a:0:{},1457064128,61
6229be092ddca2f51fde5e2fd1b11934,9288,forums,1458385074,2016-03-19T10:57:54Z,0,a:0:{},1458385074,108
e03a68e3b455a7d3edd61a638d311b21,7600,forums,1456619950,2016-02-28T00:39:10Z,0,a:0:{},1456619950,16
92694ebc3e3951d2ded85d586c556662,283,forums,1458170084,2016-03-16T23:14:44Z,2,a:4:{i:4509;i:1455020065;i:285;i:1453888798;i:5941;i:1454452888;i:6101;i:1458170084;},1451680299,97
8d13dc109ff238d3c64bb3b870923717,9690,forums,1458513748,2016-03-20T22:42:28Z,10,a:71:{i:5332;i:1445622396;i:5668;i:1445875531;i:5664;i:1445623193;i:5527;i:1443881236;i:5616;i:1443735325;i:5309;i:1445623460;i:5573;i:1443129199;i:5521;i:1445624617;i:5515;i:1445624686;i:3168;i:1457051471;i:5627;i:1444132938;i:5745;i:1447032191;i:5656;i:1447032259;i:5770;i:1447797664;i:5816;i:1448447400;i:5855;i:1450489887;i:4843;i:1456868234;i:5860;i:1449970997;i:5882;i:1450231333;i:5890;i:1450543528;i:5889;i:1450489770;i:5888;i:1450568859;i:5926;i:1455187802;i:5927;i:1452344544;i:5936;i:1455985480;i:5934;i:1452550293;i:5940;i:1452344562;i:5954;i:1452777277;i:5959;i:1452903065;i:5962;i:1453017803;i:5969;i:1453243530;i:5971;i:1455550232;i:5973;i:1453310384;i:5976;i:1453739701;i:5985;i:1454251492;i:5993;i:1453850034;i:5292;i:1455739307;i:6025;i:1454713376;i:6036;i:1454797328;i:6038;i:1454811541;i:6040;i:1454878609;i:6048;i:1455030228;i:6058;i:1455225251;i:6067;i:1455416971;i:6089;i:1455752802;i:6090;i:1455708268;i:6096;i:1455930669;i:6100;i:1456003427;i:6104;i:1456089295;i:6112;i:1456226667;i:6121;i:1456483164;i:6131;i:1458171787;i:4243;i:1456623107;i:6132;i:1456698417;i:6137;i:1456789196;i:6140;i:1456830317;i:6141;i:1456830471;i:6145;i:1456949755;i:6160;i:1457486595;i:6177;i:1457812380;i:6186;i:1457648858;i:6183;i:1457660915;i:6190;i:1457894993;i:6203;i:1458147872;i:6206;i:1458147973;i:6209;i:1458211051;i:6210;i:1458248881;i:6218;i:1458332193;i:6220;i:1458395449;i:6221;i:1458481160;i:6224;i:1458513748;},0,88
ba0737a68a711aee2a466aa078932f03,9690,forums,1458499744,2016-03-20T18:49:04Z,2,a:31:{i:6003;i:1454158069;i:5935;i:1454067757;i:6005;i:1454185824;i:6007;i:1455187952;i:6008;i:1454351559;i:6021;i:1454451811;i:6031;i:1457783969;i:5385;i:1455565881;i:5887;i:1454687440;i:4842;i:1454878567;i:1696;i:1454878577;i:6047;i:1455457165;i:6071;i:1455550101;i:6099;i:1455930625;i:6102;i:1456003280;i:6109;i:1456698428;i:6108;i:1456182833;i:6116;i:1456358506;i:6120;i:1456434401;i:6127;i:1456694506;i:6130;i:1457316811;i:6142;i:1456950085;i:6157;i:1457386968;i:6153;i:1457316844;i:6166;i:1457486265;i:6189;i:1457747871;i:6205;i:1458147556;i:6198;i:1458254202;i:6204;i:1458499744;i:2466;i:1458253426;i:6214;i:1458310633;},1453940112,87
7a8f4815dcbaf95be097f304f7ac8603,9211,forums,1457722678,2016-03-11T18:57:58Z,2,a:7:{i:5190;i:1455572558;i:5830;i:1455582736;i:5693;i:1457566362;i:5856;i:1455825407;i:6117;i:1456604560;i:4776;i:1456921032;i:657;i:1457722678;},1454796115,78
34e87a5b8658d63cc10c6aa29637ef1b,9792,forums,1457395356,2016-03-08T00:02:36Z,0,a:0:{},1457395356,131
8d13dc109ff238d3c64bb3b870923717,9301,forums,1458515550,2016-03-20T23:12:30Z,25,a:32:{i:5755;i:1447387905;i:5855;i:1449535839;i:5860;i:1449618182;i:4843;i:1458168407;i:5882;i:1450226323;i:5878;i:1450227256;i:5889;i:1450480086;i:5890;i:1450480135;i:5927;i:1451912730;i:5926;i:1451848935;i:5934;i:1452033330;i:5936;i:1452035314;i:5940;i:1452254320;i:5959;i:1452904157;i:5962;i:1452987278;i:5969;i:1453252162;i:5971;i:1453252350;i:6038;i:1454858039;i:6036;i:1454858307;i:6048;i:1455011262;i:6058;i:1455212068;i:6090;i:1455755452;i:6137;i:1456778471;i:6145;i:1456936695;i:3168;i:1457056625;i:6183;i:1457698745;i:6190;i:1457816640;i:6200;i:1458087722;i:6203;i:1458090776;i:6206;i:1458167375;i:6220;i:1458423943;i:6221;i:1458515550;},0,88
fbcce07faa9115fafd40465abed9908d,9482,forums,1458358435,2016-03-19T03:33:55Z,2,a:1:{i:914;i:1458358435;},0,65
400d1e9cf505ab403e3c65d9bacd1a9f,9482,forums,1456364106,2016-02-25T01:35:06Z,0,a:0:{},1456364106,2
6229be092ddca2f51fde5e2fd1b11934,25,forums,1457655981,2016-03-11T00:26:21Z,2,a:1:{i:6136;i:1457655981;},1456585728,108
57abd19a1e0b27744093d4dccabe6337,9583,forums,1457983086,2016-03-14T19:18:06Z,9,a:14:{i:5411;i:1445973613;i:5716;i:1446258595;i:5763;i:1456250475;i:5764;i:1452446269;i:5765;i:1454015872;i:5773;i:1447529961;i:5812;i:1454803240;i:5891;i:1450699686;i:5899;i:1451067251;i:5942;i:1452369010;i:5793;i:1454342694;i:6010;i:1454357628;i:6098;i:1455915589;i:49;i:1457983086;},0,93
a0a92a50db2fd304aa0944a3a7b045cd,7903,forums,1458181861,2016-03-17T02:31:01Z,21,a:1:{i:6208;i:1458181861;},0,11
75b58d9c79e6978c0e0e4e90a64044f0,9304,forums,1458471099,2016-03-20T10:51:39Z,1,a:10:{i:5885;i:1450402095;i:5907;i:1451175533;i:4980;i:1451405220;i:4924;i:1455750955;i:1478;i:1453674808;i:4981;i:1458471099;i:5688;i:1456282034;i:6072;i:1455493243;i:6105;i:1456281849;i:6192;i:1458186559;},0,150
6229be092ddca2f51fde5e2fd1b11934,9521,forums,1458532804,2016-03-21T04:00:04Z,3,a:2:{i:6136;i:1457679379;i:6217;i:1458532804;},1456560047,108
6229be092ddca2f51fde5e2fd1b11934,293,forums,1458318634,2016-03-18T16:30:34Z,4,a:2:{i:6124;i:1456546571;i:6217;i:1458318634;},0,108
827b002c5b9d3c2990a9d5525ad97b0a,9916,forums,1458270109,2016-03-18T03:01:49Z,2,a:3:{i:6151;i:1457192602;i:6179;i:1457566887;i:6211;i:1458270109;},0,62
e579e6f5c915ee71478eab863d645f88,9304,forums,1458329879,2016-03-18T19:37:59Z,0,a:0:{},1458329879,60
09961e35acecd5a40fc6be2ff4d9c0bb,9728,forums,1456447315,2016-02-26T00:41:55Z,3,a:3:{i:3933;i:1399909158;i:3022;i:1455840860;i:6118;i:1456447315;},0,24
ba0737a68a711aee2a466aa078932f03,6217,forums,1457584028,2016-03-10T04:27:08Z,6,a:20:{i:6003;i:1454171987;i:6005;i:1454258341;i:6007;i:1454538786;i:6008;i:1454308377;i:5887;i:1454561120;i:6031;i:1454627765;i:4842;i:1454825059;i:6047;i:1455383983;i:1696;i:1455131921;i:5385;i:1456073989;i:5938;i:1455132206;i:6071;i:1455563564;i:6099;i:1457037624;i:6102;i:1456012308;i:6108;i:1456186377;i:6109;i:1456186611;i:6130;i:1456682616;i:6142;i:1456947224;i:6178;i:1457583983;i:6157;i:1457584028;},1453960848,87
20eead642c5d9b098bc8e46519657f64,8059,forums,1456892319,2016-03-02T04:18:39Z,0,a:0:{},1456892319,111
f802c0ccb1f57878b84127cff50ce663,9948,forums,1458283664,2016-03-18T06:47:44Z,0,a:0:{},1458283664,12
9b51b6f781fffb59ac4f007ceff0eb5b,9948,forums,1458456472,2016-03-20T06:47:52Z,0,a:0:{},1458456472,83
427cd625e989caf68ab7ee9eee8ff59e,9668,forums,1457638516,2016-03-10T19:35:16Z,1,a:4:{i:6024;i:1454482631;i:6046;i:1454991096;i:6075;i:1455615699;i:3805;i:1457638516;},1452454287,45
427cd625e989caf68ab7ee9eee8ff59e,2306,forums,1456682734,2016-02-28T18:05:34Z,6,a:5:{i:3805;i:1456682734;i:6024;i:1454496617;i:6046;i:1455010393;i:6075;i:1456682732;i:1170;i:1456517956;},1449507903,45
57abd19a1e0b27744093d4dccabe6337,283,forums,1456595335,2016-02-27T17:48:55Z,11,a:12:{i:5930;i:1451924665;i:5942;i:1452718352;i:5948;i:1452720880;i:5763;i:1455113661;i:5793;i:1453226654;i:5764;i:1452986603;i:6041;i:1454969705;i:5773;i:1455213736;i:6066;i:1455403177;i:6098;i:1455914728;i:5864;i:1453602926;i:6128;i:1456595335;},1450473884,93
57abd19a1e0b27744093d4dccabe6337,9217,forums,1457058972,2016-03-04T02:36:12Z,6,a:20:{i:5716;i:1446419224;i:49;i:1456978676;i:5763;i:1456866625;i:5765;i:1447377748;i:5773;i:1447466694;i:5812;i:1448331048;i:5829;i:1448672901;i:5827;i:1448672926;i:5899;i:1450859747;i:5764;i:1452315294;i:5793;i:1452823865;i:5942;i:1452284534;i:5948;i:1452632601;i:6010;i:1454350172;i:6011;i:1454350038;i:6016;i:1457058972;i:6020;i:1454393911;i:6041;i:1454912500;i:6019;i:1456297484;i:6122;i:1456540545;},0,93
57abd19a1e0b27744093d4dccabe6337,72,forums,1458556164,2016-03-21T10:29:24Z,1,a:28:{i:5716;i:1446279182;i:5483;i:1446710904;i:5763;i:1458075140;i:5812;i:1448358904;i:5793;i:1452989239;i:5826;i:1456447612;i:5827;i:1448877603;i:5829;i:1448772202;i:5764;i:1456133768;i:5864;i:1449724936;i:5868;i:1449977485;i:5891;i:1450741883;i:5899;i:1458556163;i:5930;i:1452020718;i:49;i:1455427429;i:5942;i:1455654626;i:5948;i:1452683648;i:6011;i:1454349618;i:6010;i:1454422106;i:6020;i:1454417416;i:6019;i:1456347955;i:6016;i:1457082151;i:6041;i:1454921100;i:5773;i:1455262046;i:6066;i:1455424402;i:6098;i:1455944592;i:6122;i:1456501103;i:6184;i:1457671837;},0,93
57abd19a1e0b27744093d4dccabe6337,9948,forums,1458363410,2016-03-19T04:56:50Z,0,a:0:{},1458363410,93
827b002c5b9d3c2990a9d5525ad97b0a,9948,forums,1458363410,2016-03-19T04:56:50Z,0,a:0:{},1458363410,62
57abd19a1e0b27744093d4dccabe6337,9626,forums,1457636336,2016-03-10T18:58:56Z,8,a:21:{i:5716;i:1446326717;i:5483;i:1452353418;i:5765;i:1447357778;i:5763;i:1447357783;i:5793;i:1448303836;i:5826;i:1448652750;i:5827;i:1448666652;i:5829;i:1448902489;i:5868;i:1450011876;i:5891;i:1450543724;i:5899;i:1451934426;i:5930;i:1451933146;i:5942;i:1455644353;i:6010;i:1454348906;i:6011;i:1454419305;i:6020;i:1454439449;i:6019;i:1454419299;i:6041;i:1454883484;i:6066;i:1455403603;i:6098;i:1455919409;i:6184;i:1457636336;},0,93
f802c0ccb1f57878b84127cff50ce663,85,forums,1457803727,2016-03-12T17:28:47Z,4,a:2:{i:6181;i:1457582034;i:6191;i:1457803727;},0,12
57abd19a1e0b27744093d4dccabe6337,8059,forums,1458510772,2016-03-20T21:52:52Z,6,a:12:{i:5716;i:1446329339;i:5812;i:1448457245;i:5868;i:1449944435;i:5864;i:1450146732;i:5826;i:1452552697;i:5763;i:1456455732;i:5764;i:1457242383;i:5899;i:1458510772;i:5942;i:1452312419;i:49;i:1457851513;i:6016;i:1454378526;i:6020;i:1454414494;},0,93
81ac9d0aa7bb73b9b7f3e194aa7f9000,293,forums,1458487031,2016-03-20T15:17:11Z,1,a:1:{i:6194;i:1458487030;},1456719641,161
e8d1bf321d54bebf34341e1d4d48e659,9679,forums,1457452579,2016-03-08T15:56:19Z,1,a:1:{i:3100;i:1457452579;},1454786577,129
7972acd2bf210634f462f9056b9a2ac6,132,forums,1456792808,2016-03-01T00:40:08Z,0,a:0:{},1456792808,144
485183b7bb90ffaaed9da9ab77aaf64b,9521,forums,1457685807,2016-03-11T08:43:27Z,0,a:0:{},1457685807,171
af16b6961e3603501fb2d830fd0f85a1,9476,forums,1458428279,2016-03-19T22:57:59Z,1,a:2:{i:6171;i:1457475516;i:1985;i:1458428278;},1456212995,101
20eead642c5d9b098bc8e46519657f64,9931,forums,1457396993,2016-03-08T00:29:53Z,0,a:0:{},1457396993,111
81ac9d0aa7bb73b9b7f3e194aa7f9000,9940,forums,1458012778,2016-03-15T03:32:58Z,0,a:0:{},1458012778,161
e03a68e3b455a7d3edd61a638d311b21,9620,forums,1457534992,2016-03-09T14:49:52Z,0,a:0:{},1457534992,16
cda16f114a8d5e63629bfe547a5121c9,9301,forums,1458516036,2016-03-20T23:20:36Z,4,a:4:{i:743;i:1458516035;i:416;i:1458090972;i:3940;i:1450566500;i:3936;i:1456099961;},0,103
3ef0a75e5543a5468929f70f1bcc7dfd,9521,forums,1458114528,2016-03-16T07:48:48Z,1,a:8:{i:968;i:1457846386;i:3899;i:1458017794;i:5167;i:1458017819;i:1635;i:1458017825;i:169;i:1458018870;i:604;i:1458114494;i:4268;i:1458114524;i:4615;i:1458114528;},1456374824,26
e8d1bf321d54bebf34341e1d4d48e659,9353,forums,1457397166,2016-03-08T00:32:46Z,0,a:0:{},1457397166,129
3ef0a75e5543a5468929f70f1bcc7dfd,9288,forums,1458470221,2016-03-20T10:37:01Z,0,a:0:{},1458470221,26
068d4d230e17fccabddcfb7f345e506e,9720,forums,1456552537,2016-02-27T05:55:37Z,0,a:0:{},1456552537,99
97efaa4348da95060d9c6a69332be848,6359,forums,1457918121,2016-03-14T01:15:21Z,2,a:1:{i:5565;i:1443154067;},0,37
66931e5c90c88e9b543f83942ddf64f3,9363,forums,1458522040,2016-03-21T01:00:40Z,2,a:2:{i:3751;i:1458522039;i:6182;i:1457591174;},1457491171,30
66931e5c90c88e9b543f83942ddf64f3,9720,forums,1456724950,2016-02-29T05:49:10Z,3,a:1:{i:3751;i:1456724950;},1447352852,30
d4a261d2516dec8ab5c873f7e9dc1f9c,9943,forums,1458012774,2016-03-15T03:32:54Z,0,a:0:{},1458012774,94
81ac9d0aa7bb73b9b7f3e194aa7f9000,9303,forums,1458012816,2016-03-15T03:33:36Z,1,a:1:{i:6194;i:1458012816;},0,161
0a836cde376d1b3de75f83d066562b1e,9288,forums,1458303691,2016-03-18T12:21:31Z,0,a:0:{},1458303691,104
a0a92a50db2fd304aa0944a3a7b045cd,9720,forums,1456824664,2016-03-01T09:31:04Z,15,a:25:{i:5739;i:1447215922;i:5743;i:1446918025;i:5698;i:1446996708;i:5756;i:1447391790;i:5776;i:1447734042;i:5836;i:1449560394;i:5834;i:1449046948;i:5859;i:1449559591;i:5852;i:1449560473;i:5858;i:1449637894;i:5914;i:1452145362;i:5933;i:1452251389;i:5939;i:1453040650;i:5947;i:1452617087;i:5957;i:1452837860;i:5982;i:1453704676;i:4944;i:1455000878;i:6061;i:1455253675;i:6065;i:1455361335;i:6073;i:1455539786;i:6095;i:1456053611;i:6114;i:1456241378;i:6119;i:1456553197;i:6139;i:1456824659;i:5131;i:1456824619;},1446826681,11
ba0737a68a711aee2a466aa078932f03,6113,forums,1458519841,2016-03-21T00:24:01Z,8,a:21:{i:5385;i:1455872870;i:6003;i:1454144085;i:6005;i:1454241840;i:5002;i:1456520220;i:6007;i:1455336267;i:6008;i:1454287033;i:6021;i:1454464191;i:6031;i:1454624018;i:6047;i:1454981832;i:6099;i:1456951858;i:6109;i:1456699870;i:6108;i:1456261581;i:6116;i:1456350454;i:6127;i:1456623404;i:6130;i:1456803575;i:6135;i:1456732254;i:6142;i:1458067108;i:6153;i:1458490034;i:6157;i:1457374344;i:6198;i:1458239320;i:6204;i:1458519841;},1453930567,87
34e87a5b8658d63cc10c6aa29637ef1b,9876,forums,1457366213,2016-03-07T15:56:53Z,0,a:0:{},1457366213,131
34e87a5b8658d63cc10c6aa29637ef1b,7600,forums,1457923781,2016-03-14T02:49:41Z,0,a:0:{},1457923781,131
57abd19a1e0b27744093d4dccabe6337,150,forums,1457699539,2016-03-11T12:32:19Z,10,a:11:{i:49;i:1446889910;i:5773;i:1449347101;i:5812;i:1448318635;i:5899;i:1450902311;i:5930;i:1451940364;i:5763;i:1454809061;i:5942;i:1452425630;i:6041;i:1454931587;i:6066;i:1455446823;i:6098;i:1455922002;i:6184;i:1457699538;},0,93
a0a92a50db2fd304aa0944a3a7b045cd,958,forums,1457402259,2016-03-08T01:57:39Z,18,a:14:{i:5743;i:1446870615;i:5834;i:1448935284;i:5917;i:1451749123;i:5916;i:1451417331;i:5921;i:1451440584;i:5918;i:1451451196;i:5914;i:1451749042;i:5933;i:1451961359;i:5939;i:1452873306;i:5970;i:1453279837;i:6022;i:1454453582;i:6017;i:1454453637;i:6095;i:1455911839;i:6144;i:1457402258;},0,11
cda16f114a8d5e63629bfe547a5121c9,2306,forums,1458234741,2016-03-17T17:12:21Z,4,a:2:{i:743;i:1452052334;i:416;i:1458234740;},0,103
827b002c5b9d3c2990a9d5525ad97b0a,2820,forums,1457226330,2016-03-06T01:05:30Z,3,a:5:{i:5980;i:1453495522;i:6039;i:1454810746;i:6063;i:1455298061;i:6115;i:1456374940;i:6151;i:1457226330;},0,62
f802c0ccb1f57878b84127cff50ce663,9626,forums,1457973732,2016-03-14T16:42:12Z,3,a:20:{i:5692;i:1446864203;i:5760;i:1447272833;i:5804;i:1448127292;i:5808;i:1448283481;i:5807;i:1448232774;i:5809;i:1452578338;i:5810;i:1448303829;i:5824;i:1448652992;i:5831;i:1449920439;i:5843;i:1449078424;i:5898;i:1450814111;i:5905;i:1451109892;i:5909;i:1451237271;i:5920;i:1451432169;i:5946;i:1452580587;i:5987;i:1453751939;i:6076;i:1455566290;i:6149;i:1457102068;i:6181;i:1457561711;i:6191;i:1457973731;},0,12
75b58d9c79e6978c0e0e4e90a64044f0,7543,forums,1457984468,2016-03-14T19:41:08Z,2,a:8:{i:5885;i:1450312198;i:5907;i:1453321252;i:4981;i:1454766184;i:4924;i:1452648862;i:1478;i:1453663748;i:6072;i:1455505014;i:6105;i:1456100298;i:6192;i:1457984468;},0,150
068d4d230e17fccabddcfb7f345e506e,6249,forums,1457500405,2016-03-09T05:13:25Z,0,a:0:{},1457500405,99
3d598c9db1a838eba6852c79e17feb1e,9149,forums,1457648337,2016-03-10T22:18:57Z,0,a:0:{},1457648337,100
9b51b6f781fffb59ac4f007ceff0eb5b,9905,forums,1458534419,2016-03-21T04:26:59Z,3,a:2:{i:1375;i:1458534419;i:4350;i:1412679698;},0,83
3d598c9db1a838eba6852c79e17feb1e,9679,forums,1457823983,2016-03-12T23:06:23Z,1,a:1:{i:6033;i:1457823982;},1455338820,100
3d598c9db1a838eba6852c79e17feb1e,9353,forums,1457820754,2016-03-12T22:12:34Z,0,a:0:{},1457820754,100
3d598c9db1a838eba6852c79e17feb1e,7504,forums,1457903291,2016-03-13T21:08:11Z,1,a:1:{i:6033;i:1457903291;},1455241738,100
dd9757fb5bc4aab3cdb88ec251acdfe9,9353,forums,1457527655,2016-03-09T12:47:35Z,3,a:2:{i:6085;i:1455659442;i:6175;i:1457527655;},1454589425,82
06a3790eac9608879189ee079f0a9a51,1,forums,1458260361,2016-03-18T00:19:21Z,0,a:0:{},1458260361,170
e8d1bf321d54bebf34341e1d4d48e659,1558,forums,1457438339,2016-03-08T11:58:59Z,0,a:0:{},1457438339,129
57abd19a1e0b27744093d4dccabe6337,6712,forums,1457633664,2016-03-10T18:14:24Z,9,a:11:{i:49;i:1328408696;i:5765;i:1447398915;i:5764;i:1447398936;i:5864;i:1449766128;i:5891;i:1450721447;i:5942;i:1452451172;i:6016;i:1454432645;i:6041;i:1454947698;i:6066;i:1455464861;i:6122;i:1456501609;i:6184;i:1457633664;},0,93
57abd19a1e0b27744093d4dccabe6337,6249,forums,1457678188,2016-03-11T06:36:28Z,7,a:16:{i:5763;i:1454620763;i:5764;i:1448873333;i:5773;i:1447466108;i:5864;i:1449770972;i:49;i:1450743019;i:5891;i:1450557542;i:5899;i:1450887680;i:5930;i:1451923672;i:5942;i:1452295804;i:5948;i:1452707781;i:5765;i:1454013640;i:6010;i:1454344274;i:6016;i:1454370569;i:6066;i:1455450109;i:6019;i:1456295278;i:6184;i:1457678188;},0,93
8f5470b729baa9b2999ddfc7aa224d23,9830,forums,1456976079,2016-03-03T03:34:39Z,9,a:1:{i:5652;i:1444761805;},0,75
427cd625e989caf68ab7ee9eee8ff59e,9830,forums,1456978219,2016-03-03T04:10:19Z,5,a:9:{i:3304;i:1386355355;i:3004;i:1456976225;i:6024;i:1456976722;i:5915;i:1456976233;i:3462;i:1389711522;i:4602;i:1419731434;i:1347;i:1345590430;i:2509;i:1456977961;i:5336;i:1456978219;},0,45
dd9757fb5bc4aab3cdb88ec251acdfe9,2170,forums,1457541372,2016-03-09T16:36:12Z,1,a:9:{i:5777;i:1447597714;i:5825;i:1448746438;i:5861;i:1453132426;i:5897;i:1450889570;i:4353;i:1454681217;i:6085;i:1455659792;i:2607;i:1456064834;i:243;i:1456281628;i:6175;i:1457541372;},0,82
ba0737a68a711aee2a466aa078932f03,9920,forums,1457830934,2016-03-13T01:02:14Z,18,a:3:{i:1696;i:1457055283;i:6130;i:1457141496;i:6189;i:1457830933;},0,87
f718b85af452b1466a6a1691eb936269,9655,forums,1457055313,2016-03-04T01:35:13Z,0,a:0:{},1457055313,40
57abd19a1e0b27744093d4dccabe6337,9621,forums,1457714025,2016-03-11T16:33:45Z,7,a:17:{i:5773;i:1447489135;i:5826;i:1448571241;i:5827;i:1448662806;i:5829;i:1448861819;i:5864;i:1449719864;i:5891;i:1450542942;i:5899;i:1450844510;i:5930;i:1451943361;i:5942;i:1452301347;i:5948;i:1452617740;i:6010;i:1454341962;i:6016;i:1454381189;i:6020;i:1454396462;i:6019;i:1454393938;i:6066;i:1455403749;i:6098;i:1455922439;i:6184;i:1457714025;},0,93
3d598c9db1a838eba6852c79e17feb1e,9288,forums,1458470221,2016-03-20T10:37:01Z,0,a:0:{},1458470221,100
09961e35acecd5a40fc6be2ff4d9c0bb,9606,forums,1456536632,2016-02-27T01:30:32Z,0,a:0:{},1456536632,24
dd9757fb5bc4aab3cdb88ec251acdfe9,25,forums,1456326823,2016-02-24T15:13:43Z,2,a:7:{i:5777;i:1447503499;i:5825;i:1450831313;i:5861;i:1453077940;i:6029;i:1454780512;i:6085;i:1455658895;i:2607;i:1456092520;i:243;i:1456326822;},0,82
8d13dc109ff238d3c64bb3b870923717,887,forums,1457875755,2016-03-13T13:29:15Z,28,a:7:{i:5955;i:1452891872;i:5989;i:1453818868;i:3168;i:1453818912;i:6104;i:1456091415;i:6121;i:1456493246;i:6131;i:1456667719;i:6185;i:1457875755;},0,88
81ac9d0aa7bb73b9b7f3e194aa7f9000,9916,forums,1458493199,2016-03-20T16:59:59Z,0,a:0:{},1458493199,161
81ac9d0aa7bb73b9b7f3e194aa7f9000,7543,forums,1458250358,2016-03-17T21:32:38Z,0,a:0:{},1458250358,161
c1bb8af6cbfbb64b6b8f3eb36df76225,131,forums,1458008276,2016-03-15T02:17:56Z,0,a:0:{},1458008276,95
063bc0b035563ace0e251e0003b7c428,9705,forums,1458521423,2016-03-21T00:50:23Z,2,a:14:{i:5966;i:1453705054;i:1134;i:1456891249;i:5628;i:1458521423;i:2039;i:1361815648;i:2654;i:1456891512;i:1179;i:1456891535;i:2301;i:1365998428;i:150;i:1456891618;i:147;i:1456891638;i:151;i:1344449936;i:5805;i:1456891665;i:1038;i:1456891676;i:2895;i:1456891704;i:148;i:1456892415;},0,64
af1d587f871f8dc540871b97e80ce4a8,8232,forums,1457286591,2016-03-06T17:49:51Z,0,a:0:{},1457286591,98
ba0737a68a711aee2a466aa078932f03,9301,forums,1458090805,2016-03-16T01:13:25Z,8,a:23:{i:5772;i:1447768979;i:5801;i:1448236816;i:5862;i:1449703715;i:5881;i:1450223672;i:5887;i:1450399674;i:5385;i:1450404494;i:5938;i:1452288873;i:4842;i:1452987459;i:6007;i:1454280476;i:6005;i:1454280334;i:6008;i:1454284379;i:6031;i:1454676390;i:6071;i:1455501878;i:6102;i:1456097468;i:6109;i:1456269489;i:6116;i:1456356832;i:6120;i:1456443840;i:6142;i:1456936689;i:6157;i:1457367989;i:6189;i:1457904618;i:6205;i:1458090644;i:6204;i:1458090702;i:6198;i:1458090805;},0,87
f802c0ccb1f57878b84127cff50ce663,9690,forums,1458491647,2016-03-20T16:34:07Z,1,a:7:{i:6097;i:1456793141;i:310;i:1457872427;i:6149;i:1457125220;i:6181;i:1457560566;i:6191;i:1457895410;i:5909;i:1458400348;i:5905;i:1458491647;},1455752813,12
068d4d230e17fccabddcfb7f345e506e,9705,forums,1456844706,2016-03-01T15:05:06Z,0,a:0:{},1456844706,99
66931e5c90c88e9b543f83942ddf64f3,9112,forums,1458513000,2016-03-20T22:30:00Z,2,a:2:{i:3751;i:1458513000;i:4691;i:1457541920;},1457388025,30
6c1a175dc71035be693ecd41ee30a497,9288,forums,1458385074,2016-03-19T10:57:54Z,0,a:0:{},1458385074,86
827b002c5b9d3c2990a9d5525ad97b0a,9334,forums,1456302572,2016-02-24T08:29:32Z,4,a:2:{i:5784;i:1455319924;i:6115;i:1456302572;},1453630232,62
af1d587f871f8dc540871b97e80ce4a8,7508,forums,1457332541,2016-03-07T06:35:41Z,1,a:1:{i:6159;i:1457332541;},1455199401,98
af1d587f871f8dc540871b97e80ce4a8,4873,forums,1457306440,2016-03-06T23:20:40Z,2,a:2:{i:208;i:1456619247;i:6159;i:1457306440;},1454171412,98
af1d587f871f8dc540871b97e80ce4a8,1558,forums,1457354469,2016-03-07T12:41:09Z,0,a:0:{},1457354469,98
