tag_id,tag_aai_lookup,tag_aap_lookup,tag_meta_id,tag_meta_parent_id,tag_member_id,tag_added,tag_text
1988,49cf64361b037962dc9fde64522b1ba8,fbbf406cd1206401cf9fce2209af820b,4145,90,7846,2014-07-10T18:59:15Z,soccer
1989,49cf64361b037962dc9fde64522b1ba8,fbbf406cd1206401cf9fce2209af820b,4145,90,7846,2014-07-10T18:59:15Z,Germany
1990,49cf64361b037962dc9fde64522b1ba8,fbbf406cd1206401cf9fce2209af820b,4145,90,7846,2014-07-10T18:59:15Z,Aregentina
1991,57871ead88cb03e2acb1905a49a8761c,5da4c6fdc1736044414e40ffd1425665,4154,15,6321,2014-07-14T03:13:25Z,war
1992,57871ead88cb03e2acb1905a49a8761c,5da4c6fdc1736044414e40ffd1425665,4154,15,6321,2014-07-14T03:13:25Z,sovereignty
1993,57871ead88cb03e2acb1905a49a8761c,5da4c6fdc1736044414e40ffd1425665,4154,15,6321,2014-07-14T03:13:25Z,democracy
1994,57871ead88cb03e2acb1905a49a8761c,5da4c6fdc1736044414e40ffd1425665,4154,15,6321,2014-07-14T03:13:25Z,nuclear
1995,b7a5c6c639a87b746a871952e618694a,1d7b8a34d35bb07bc2f38523d958299d,4156,88,7424,2014-07-14T23:07:58Z,Dante Taylor
1996,b7a5c6c639a87b746a871952e618694a,1d7b8a34d35bb07bc2f38523d958299d,4156,88,7424,2014-07-14T23:07:58Z,Sarah Goode
1997,b7a5c6c639a87b746a871952e618694a,1d7b8a34d35bb07bc2f38523d958299d,4156,88,7424,2014-07-14T23:07:58Z,Race Crime
1998,b7a5c6c639a87b746a871952e618694a,1d7b8a34d35bb07bc2f38523d958299d,4156,88,7424,2014-07-14T23:07:58Z,Murka
1999,b7a5c6c639a87b746a871952e618694a,1d7b8a34d35bb07bc2f38523d958299d,4156,88,7424,2014-07-14T23:07:58Z,Homicides
2000,a0163044a28d56ca6d86b6879086926c,42127c729dd1871f500f9c583c4a30dd,4173,11,7888,2014-07-28T04:10:49Z,new
2001,a0163044a28d56ca6d86b6879086926c,42127c729dd1871f500f9c583c4a30dd,4173,11,7888,2014-07-28T04:10:49Z,member
2002,a0163044a28d56ca6d86b6879086926c,42127c729dd1871f500f9c583c4a30dd,4173,11,7888,2014-07-28T04:10:49Z,political
2003,a0163044a28d56ca6d86b6879086926c,42127c729dd1871f500f9c583c4a30dd,4173,11,7888,2014-07-28T04:10:49Z,movement
2004,a0163044a28d56ca6d86b6879086926c,42127c729dd1871f500f9c583c4a30dd,4173,11,7888,2014-07-28T04:10:49Z,party
2009,104b4c320af3ea84b96e7d78c33b0c6a,42127c729dd1871f500f9c583c4a30dd,4180,11,0,2014-07-31T20:59:58Z,Tradyouth
2010,104b4c320af3ea84b96e7d78c33b0c6a,42127c729dd1871f500f9c583c4a30dd,4180,11,0,2014-07-31T20:59:58Z,Traditionalism
2011,f19e054e43a43aa6c19cebdbf001d9e7,1d7b8a34d35bb07bc2f38523d958299d,4182,88,6254,2014-08-01T01:55:17Z,Diversity Stupid
2012,3be0a245ea9e0f9d5a7acfeb78d2983b,1d7b8a34d35bb07bc2f38523d958299d,4185,88,7346,2014-08-01T15:20:12Z,US
2013,3be0a245ea9e0f9d5a7acfeb78d2983b,1d7b8a34d35bb07bc2f38523d958299d,4185,88,7346,2014-08-01T15:20:12Z,Israel
2014,6e7348d32454350f17298e9f74ea54fa,d63cdc08d52e02e1b82fc40e8377eb77,4186,75,7346,2014-08-01T19:43:28Z,Poland
2015,3b23dc6a50de03d9b909e22e26d80aa4,b475efb500f6079448ab7572479f3f80,4187,87,7719,2014-08-01T21:45:12Z,Thailand
2016,3b23dc6a50de03d9b909e22e26d80aa4,b475efb500f6079448ab7572479f3f80,4187,87,7719,2014-08-01T21:45:12Z,coup
2017,3b23dc6a50de03d9b909e22e26d80aa4,b475efb500f6079448ab7572479f3f80,4187,87,7719,2014-08-01T21:45:12Z,military
2018,3b23dc6a50de03d9b909e22e26d80aa4,b475efb500f6079448ab7572479f3f80,4187,87,7719,2014-08-01T21:45:12Z,government
2019,3b23dc6a50de03d9b909e22e26d80aa4,b475efb500f6079448ab7572479f3f80,4187,87,7719,2014-08-01T21:45:12Z,dictatorship
2059,75a8759c3027b63fc6c5728da5b3a1ea,c4c1133b6d24419297c32352db8cbc2b,4211,15,7846,2014-08-12T15:20:50Z,Mafia
2058,d291c075399576c948ef5811319272b9,1d7b8a34d35bb07bc2f38523d958299d,4206,88,7346,2014-08-11T19:47:44Z,Hitler
2057,d291c075399576c948ef5811319272b9,1d7b8a34d35bb07bc2f38523d958299d,4206,88,7346,2014-08-11T19:47:44Z,UKIP
2056,d291c075399576c948ef5811319272b9,1d7b8a34d35bb07bc2f38523d958299d,4206,88,7346,2014-08-11T19:47:44Z,UK
2055,d291c075399576c948ef5811319272b9,1d7b8a34d35bb07bc2f38523d958299d,4206,88,7346,2014-08-11T19:47:44Z,Britain
2054,c17789860d27574ecb0dc750789ecb64,d63cdc08d52e02e1b82fc40e8377eb77,4204,75,7846,2014-08-10T02:35:00Z,Poetry
2053,c17789860d27574ecb0dc750789ecb64,d63cdc08d52e02e1b82fc40e8377eb77,4204,75,7846,2014-08-10T02:35:00Z,Short Stories
2052,c17789860d27574ecb0dc750789ecb64,d63cdc08d52e02e1b82fc40e8377eb77,4204,75,7846,2014-08-10T02:35:00Z,Poe
2030,b201ec033bb61e03fe91a0d969f6a08d,42127c729dd1871f500f9c583c4a30dd,4190,60,7901,2014-08-02T22:54:02Z,Roman Catholic Church
2031,b201ec033bb61e03fe91a0d969f6a08d,42127c729dd1871f500f9c583c4a30dd,4190,60,7901,2014-08-02T22:54:02Z,Eastern Orthodox Church
2032,b201ec033bb61e03fe91a0d969f6a08d,42127c729dd1871f500f9c583c4a30dd,4190,60,7901,2014-08-02T22:54:02Z,Monarchism
2033,b201ec033bb61e03fe91a0d969f6a08d,42127c729dd1871f500f9c583c4a30dd,4190,60,7901,2014-08-02T22:54:02Z,Distributism
2034,b201ec033bb61e03fe91a0d969f6a08d,42127c729dd1871f500f9c583c4a30dd,4190,60,7901,2014-08-02T22:54:02Z,Authoritarianism
2035,b201ec033bb61e03fe91a0d969f6a08d,42127c729dd1871f500f9c583c4a30dd,4190,60,7901,2014-08-02T22:54:02Z,Aristocracy
2036,b201ec033bb61e03fe91a0d969f6a08d,42127c729dd1871f500f9c583c4a30dd,4190,60,7901,2014-08-02T22:54:02Z,Tradtionalism
2037,b201ec033bb61e03fe91a0d969f6a08d,42127c729dd1871f500f9c583c4a30dd,4190,60,7901,2014-08-02T22:54:02Z,Counter Revolutionary
2038,b201ec033bb61e03fe91a0d969f6a08d,42127c729dd1871f500f9c583c4a30dd,4190,60,7901,2014-08-02T22:54:02Z,Reactionary
2039,b201ec033bb61e03fe91a0d969f6a08d,42127c729dd1871f500f9c583c4a30dd,4190,60,7901,2014-08-02T22:54:02Z,Ultraconservative
2040,96d67d8695bdb5dc4b00f671bdda4b43,b475efb500f6079448ab7572479f3f80,4191,87,353,2014-08-03T09:45:32Z,Integralism
2041,96d67d8695bdb5dc4b00f671bdda4b43,b475efb500f6079448ab7572479f3f80,4191,87,353,2014-08-03T09:45:32Z,Forza Nuova
2042,96d67d8695bdb5dc4b00f671bdda4b43,b475efb500f6079448ab7572479f3f80,4191,87,353,2014-08-03T09:45:32Z,Italy
2043,48fffa2c07aee27e4bf7dc27f682c695,652894f9fbf4e40ad44724b0464fd8d6,4196,62,7846,2014-08-05T02:13:37Z,Sami
2044,48fffa2c07aee27e4bf7dc27f682c695,652894f9fbf4e40ad44724b0464fd8d6,4196,62,7846,2014-08-05T02:13:37Z,Tradition
2045,48fffa2c07aee27e4bf7dc27f682c695,652894f9fbf4e40ad44724b0464fd8d6,4196,62,7846,2014-08-05T02:13:37Z,Hunting
2046,48fffa2c07aee27e4bf7dc27f682c695,652894f9fbf4e40ad44724b0464fd8d6,4196,62,7846,2014-08-05T02:13:37Z,Bears
2047,8db4424f0429402a7c0891a499207286,e88f543d0547e022b8cba311a6b610b3,4202,106,7508,2014-08-09T00:07:17Z,gayest
2048,8db4424f0429402a7c0891a499207286,e88f543d0547e022b8cba311a6b610b3,4202,106,7508,2014-08-09T00:07:17Z,topic
2049,8db4424f0429402a7c0891a499207286,e88f543d0547e022b8cba311a6b610b3,4202,106,7508,2014-08-09T00:07:17Z,on
2050,8db4424f0429402a7c0891a499207286,e88f543d0547e022b8cba311a6b610b3,4202,106,7508,2014-08-09T00:07:17Z,ironmarch
2051,ca7f5a1d6c52453e686eeffe5885d31c,1d7b8a34d35bb07bc2f38523d958299d,4203,88,7508,2014-08-09T20:16:33Z,Happening
2060,95b38a2bb10c6ce576bde390907daee9,e8c530d681ff6860afbf3fab4e4fc541,4214,97,7846,2014-08-14T14:10:18Z,The Sopranos
2061,95b38a2bb10c6ce576bde390907daee9,e8c530d681ff6860afbf3fab4e4fc541,4214,97,7846,2014-08-14T14:10:18Z,TV Show
2062,30d3995706a2d8df79344706dfe7e353,1d7b8a34d35bb07bc2f38523d958299d,4216,88,7719,2014-08-15T23:56:53Z,Baby
2063,30d3995706a2d8df79344706dfe7e353,1d7b8a34d35bb07bc2f38523d958299d,4216,88,7719,2014-08-15T23:56:53Z,name
2064,30d3995706a2d8df79344706dfe7e353,1d7b8a34d35bb07bc2f38523d958299d,4216,88,7719,2014-08-15T23:56:53Z,Britain
2065,30d3995706a2d8df79344706dfe7e353,1d7b8a34d35bb07bc2f38523d958299d,4216,88,7719,2014-08-15T23:56:53Z,England
2066,30d3995706a2d8df79344706dfe7e353,1d7b8a34d35bb07bc2f38523d958299d,4216,88,7719,2014-08-15T23:56:53Z,Wales
2067,30d3995706a2d8df79344706dfe7e353,1d7b8a34d35bb07bc2f38523d958299d,4216,88,7719,2014-08-15T23:56:53Z,uk
2068,8837acbe3c874d2b7cbb08eab9894dec,85aa9178b923fa1878ad86a0aaf847b8,4217,99,7846,2014-08-16T04:46:31Z,Straight Edge
2069,8837acbe3c874d2b7cbb08eab9894dec,85aa9178b923fa1878ad86a0aaf847b8,4217,99,7846,2014-08-16T04:46:31Z,Clean Living
2070,141e68aca6c4bac1b70b747b85c2f91c,d9ae086a9a55a762dc5713a90c32b6f5,4218,83,7757,2014-08-16T21:57:46Z,neofolk
2071,141e68aca6c4bac1b70b747b85c2f91c,d9ae086a9a55a762dc5713a90c32b6f5,4218,83,7757,2014-08-16T21:57:46Z,fascism
2072,141e68aca6c4bac1b70b747b85c2f91c,d9ae086a9a55a762dc5713a90c32b6f5,4218,83,7757,2014-08-16T21:57:46Z,metafascism
2073,9fcc3d0577e8d4ac7350fb9d515108bb,42127c729dd1871f500f9c583c4a30dd,4222,11,7916,2014-08-18T00:39:39Z,Introduction
2074,9fcc3d0577e8d4ac7350fb9d515108bb,42127c729dd1871f500f9c583c4a30dd,4222,11,7916,2014-08-18T00:39:39Z,Britain
2075,9fcc3d0577e8d4ac7350fb9d515108bb,42127c729dd1871f500f9c583c4a30dd,4222,11,7916,2014-08-18T00:39:39Z,UK
2076,862c76c7106dc433972897e062e93a8e,4fbeb3c9ac442b9608a5a7ee84bd1eb5,4225,99,7846,2014-08-19T14:33:35Z,Animals
2077,862c76c7106dc433972897e062e93a8e,4fbeb3c9ac442b9608a5a7ee84bd1eb5,4225,99,7846,2014-08-19T14:33:35Z,Pets
2078,862c76c7106dc433972897e062e93a8e,4fbeb3c9ac442b9608a5a7ee84bd1eb5,4225,99,7846,2014-08-19T14:33:35Z,Dogs
2079,862c76c7106dc433972897e062e93a8e,4fbeb3c9ac442b9608a5a7ee84bd1eb5,4225,99,7846,2014-08-19T14:33:35Z,Cats
2080,862c76c7106dc433972897e062e93a8e,4fbeb3c9ac442b9608a5a7ee84bd1eb5,4225,99,7846,2014-08-19T14:33:35Z,Birds
2081,b9fa2de31dbfd8e8ffb5ee38d7fc0ac1,1d7b8a34d35bb07bc2f38523d958299d,4226,88,7757,2014-08-21T01:03:01Z,breivik
2082,9950d7cb0b5658e5bc9ff4ccec17d848,51deea4867472642fba67a586d8c8060,4230,94,6321,2014-08-22T18:21:23Z,modernism
2083,9950d7cb0b5658e5bc9ff4ccec17d848,51deea4867472642fba67a586d8c8060,4230,94,6321,2014-08-22T18:21:23Z,bolshevism
2084,116c40428236d9a24b6be4b0c2d6d606,5da4c6fdc1736044414e40ffd1425665,4234,15,7846,2014-08-23T14:46:50Z,Estonia
2085,116c40428236d9a24b6be4b0c2d6d606,5da4c6fdc1736044414e40ffd1425665,4234,15,7846,2014-08-23T14:46:50Z,Latvia
2086,116c40428236d9a24b6be4b0c2d6d606,5da4c6fdc1736044414e40ffd1425665,4234,15,7846,2014-08-23T14:46:50Z,Lithuania
2087,dc7a10da3ce270dc15afab77d5bbfa86,652894f9fbf4e40ad44724b0464fd8d6,4235,62,7508,2014-08-23T17:29:12Z,religion
2088,dc7a10da3ce270dc15afab77d5bbfa86,652894f9fbf4e40ad44724b0464fd8d6,4235,62,7508,2014-08-23T17:29:12Z,documentary
2089,dc7a10da3ce270dc15afab77d5bbfa86,652894f9fbf4e40ad44724b0464fd8d6,4235,62,7508,2014-08-23T17:29:12Z,BCC
2095,b505fdf16cf786b80b1dd704804d0cdf,1d7b8a34d35bb07bc2f38523d958299d,4243,88,7346,2014-08-28T03:50:21Z,California
2094,b505fdf16cf786b80b1dd704804d0cdf,1d7b8a34d35bb07bc2f38523d958299d,4243,88,7346,2014-08-28T03:50:21Z,Mexico
2093,b505fdf16cf786b80b1dd704804d0cdf,1d7b8a34d35bb07bc2f38523d958299d,4243,88,7346,2014-08-28T03:50:21Z,US
2096,81d63f7d71aabe3a9f90d730551fd439,1d7b8a34d35bb07bc2f38523d958299d,4246,88,7864,2014-09-01T00:00:48Z,Isis crusade
2097,81d63f7d71aabe3a9f90d730551fd439,1d7b8a34d35bb07bc2f38523d958299d,4246,88,7864,2014-09-01T00:00:48Z,Isis
2098,4436fc959495056e19450ba0f7653b7e,1d7b8a34d35bb07bc2f38523d958299d,4248,88,7846,2014-09-01T18:35:17Z,Based Central Americans
2099,4436fc959495056e19450ba0f7653b7e,1d7b8a34d35bb07bc2f38523d958299d,4248,88,7846,2014-09-01T18:35:17Z,Kikes
2100,a3c2d9d615f59131e57fa14f3239bcf7,42127c729dd1871f500f9c583c4a30dd,4257,60,7946,2014-09-04T20:17:26Z,Third Position
2101,a3c2d9d615f59131e57fa14f3239bcf7,42127c729dd1871f500f9c583c4a30dd,4257,60,7946,2014-09-04T20:17:26Z,Fascism
2102,a3c2d9d615f59131e57fa14f3239bcf7,42127c729dd1871f500f9c583c4a30dd,4257,60,7946,2014-09-04T20:17:26Z,America
2103,bef866b46dac6c87010b5cf76b6eabb1,4fbeb3c9ac442b9608a5a7ee84bd1eb5,4278,78,333,2014-09-12T02:35:56Z,truth
2104,bef866b46dac6c87010b5cf76b6eabb1,4fbeb3c9ac442b9608a5a7ee84bd1eb5,4278,78,333,2014-09-12T02:35:56Z,reality
2105,bef866b46dac6c87010b5cf76b6eabb1,4fbeb3c9ac442b9608a5a7ee84bd1eb5,4278,78,333,2014-09-12T02:35:56Z,realism
2110,aa65c8fddce7d33b57aa5025a888d3d3,1d7b8a34d35bb07bc2f38523d958299d,4280,88,3491,2014-09-13T21:44:27Z,jews
2111,69f7a90bb07c08d44ded188a0fac8411,42127c729dd1871f500f9c583c4a30dd,4282,11,7962,2014-09-14T18:29:19Z,Introduction
2112,69f7a90bb07c08d44ded188a0fac8411,42127c729dd1871f500f9c583c4a30dd,4282,11,7962,2014-09-14T18:29:19Z,me
2113,69f7a90bb07c08d44ded188a0fac8411,42127c729dd1871f500f9c583c4a30dd,4282,11,7962,2014-09-14T18:29:19Z,National Action
2114,69f7a90bb07c08d44ded188a0fac8411,42127c729dd1871f500f9c583c4a30dd,4282,11,7962,2014-09-14T18:29:19Z,Fascism
2115,69f7a90bb07c08d44ded188a0fac8411,42127c729dd1871f500f9c583c4a30dd,4282,11,7962,2014-09-14T18:29:19Z,National Socialism
2116,69f7a90bb07c08d44ded188a0fac8411,42127c729dd1871f500f9c583c4a30dd,4282,11,7962,2014-09-14T18:29:19Z,Intro
2120,85466c0fa3282932ab805df916468878,b475efb500f6079448ab7572479f3f80,4292,87,7481,2014-09-17T16:46:55Z,American
2121,85466c0fa3282932ab805df916468878,b475efb500f6079448ab7572479f3f80,4292,87,7481,2014-09-17T16:46:55Z,White Nationalism
2122,85466c0fa3282932ab805df916468878,b475efb500f6079448ab7572479f3f80,4292,87,7481,2014-09-17T16:46:55Z,Jews
2123,773590fd0e17c4a400aa5c32f51037de,1d7b8a34d35bb07bc2f38523d958299d,4298,88,7346,2014-09-18T22:53:04Z,France
2124,773590fd0e17c4a400aa5c32f51037de,1d7b8a34d35bb07bc2f38523d958299d,4298,88,7346,2014-09-18T22:53:04Z,US
2125,773590fd0e17c4a400aa5c32f51037de,1d7b8a34d35bb07bc2f38523d958299d,4298,88,7346,2014-09-18T22:53:04Z,Jews
2126,67710c0ba743b23032f35c4be41d0e07,42127c729dd1871f500f9c583c4a30dd,4300,11,7986,2014-09-20T07:39:52Z,intro
2129,e52d5c07456c7654df32f27b56adb310,1d7b8a34d35bb07bc2f38523d958299d,4312,88,7864,2014-09-25T16:05:11Z,Syria
2130,e52d5c07456c7654df32f27b56adb310,1d7b8a34d35bb07bc2f38523d958299d,4312,88,7864,2014-09-25T16:05:11Z,Isis
2131,e52d5c07456c7654df32f27b56adb310,1d7b8a34d35bb07bc2f38523d958299d,4312,88,7864,2014-09-25T16:05:11Z,Usa
2132,e52d5c07456c7654df32f27b56adb310,1d7b8a34d35bb07bc2f38523d958299d,4312,88,7864,2014-09-25T16:05:11Z,al-assad
2133,ecff2ff3185988f2f87c8708c54fdbad,42127c729dd1871f500f9c583c4a30dd,4317,11,8001,2014-09-27T06:19:39Z,introduction
2134,2d43b9c7d4a3959697971b2cd15b530d,355ebb57388a73d2c0f1dc09f5e75292,4327,78,333,2014-09-28T01:33:51Z,Social media
2135,2d43b9c7d4a3959697971b2cd15b530d,355ebb57388a73d2c0f1dc09f5e75292,4327,78,333,2014-09-28T01:33:51Z,tumblr
2136,2d43b9c7d4a3959697971b2cd15b530d,355ebb57388a73d2c0f1dc09f5e75292,4327,78,333,2014-09-28T01:33:51Z,reddit
2137,0444f345d1d2e32c456f03da4892df57,42127c729dd1871f500f9c583c4a30dd,4332,11,8026,2014-09-30T11:32:39Z,introduction
2138,5972920636e679c9c0bf318788c55815,c4d7a501d7b4e7b2002b2f269c0e5b86,4333,19,8026,2014-10-01T00:19:54Z,raceracism
2139,e7ae067a67b59bb581ef38f127315127,42127c729dd1871f500f9c583c4a30dd,4335,11,8029,2014-10-01T16:52:15Z,America
2140,e7ae067a67b59bb581ef38f127315127,42127c729dd1871f500f9c583c4a30dd,4335,11,8029,2014-10-01T16:52:15Z,War
2141,e7ae067a67b59bb581ef38f127315127,42127c729dd1871f500f9c583c4a30dd,4335,11,8029,2014-10-01T16:52:15Z,Patriotism
2142,e7ae067a67b59bb581ef38f127315127,42127c729dd1871f500f9c583c4a30dd,4335,11,8029,2014-10-01T16:52:15Z,nationalism
2143,e7ae067a67b59bb581ef38f127315127,42127c729dd1871f500f9c583c4a30dd,4335,11,8029,2014-10-01T16:52:15Z,capitalism
2144,7e0da04bf6c091b84ac6f656042a7c6a,85aa9178b923fa1878ad86a0aaf847b8,4342,99,7719,2014-10-03T22:15:57Z,Pink panthers
2145,7e0da04bf6c091b84ac6f656042a7c6a,85aa9178b923fa1878ad86a0aaf847b8,4342,99,7719,2014-10-03T22:15:57Z,jewel
2146,7e0da04bf6c091b84ac6f656042a7c6a,85aa9178b923fa1878ad86a0aaf847b8,4342,99,7719,2014-10-03T22:15:57Z,theives
2147,afb9128d5b958d06a61a25c094cde5df,4fbeb3c9ac442b9608a5a7ee84bd1eb5,4348,12,8026,2014-10-05T03:53:39Z,school
2148,5b1989a0de07794e2c8b6364d793eb79,0daf176f605de24c0f8b64c990a9bdae,4349,78,8026,2014-10-05T17:04:01Z,ebola
2149,98bd995107fb8af19ea0a97c6cbdcf7d,d9ae086a9a55a762dc5713a90c32b6f5,4350,83,3721,2014-10-06T16:11:38Z,metal
2150,037db89e5b27058d3dc502880e8983b0,d63cdc08d52e02e1b82fc40e8377eb77,4351,13,8029,2014-10-06T16:46:22Z,Billy OReilly
2151,037db89e5b27058d3dc502880e8983b0,d63cdc08d52e02e1b82fc40e8377eb77,4351,13,8029,2014-10-06T16:46:22Z,Fox
2152,037db89e5b27058d3dc502880e8983b0,d63cdc08d52e02e1b82fc40e8377eb77,4351,13,8029,2014-10-06T16:46:22Z,Fox news
2153,037db89e5b27058d3dc502880e8983b0,d63cdc08d52e02e1b82fc40e8377eb77,4351,13,8029,2014-10-06T16:46:22Z,conservative
2154,14d6d40e2dd8fc4b314c1b56cf4e1b49,1d7b8a34d35bb07bc2f38523d958299d,4355,88,8026,2014-10-09T21:14:02Z,excalibur dogs
2187,0758f401bf15691dcd3093e478a0f528,1d7b8a34d35bb07bc2f38523d958299d,4381,88,7962,2014-10-19T15:13:02Z,polish
2186,0758f401bf15691dcd3093e478a0f528,1d7b8a34d35bb07bc2f38523d958299d,4381,88,7962,2014-10-19T15:13:02Z,hatred
2185,0758f401bf15691dcd3093e478a0f528,1d7b8a34d35bb07bc2f38523d958299d,4381,88,7962,2014-10-19T15:13:02Z,games
2177,040dd7c0cfade98d0459710ff07e61ff,b6621154fb9cb795bd92e49d0a94e780,4360,78,1,2014-10-14T22:52:55Z,postmodernism
2176,040dd7c0cfade98d0459710ff07e61ff,b6621154fb9cb795bd92e49d0a94e780,4360,78,1,2014-10-14T22:52:55Z,hegemony
2160,cf6265f2c010fc4a2fd839589c1b9ae2,42127c729dd1871f500f9c583c4a30dd,4367,11,0,2014-10-12T21:59:22Z,bondage
2161,cf6265f2c010fc4a2fd839589c1b9ae2,42127c729dd1871f500f9c583c4a30dd,4367,11,0,2014-10-12T21:59:22Z,vore
2162,cf6265f2c010fc4a2fd839589c1b9ae2,42127c729dd1871f500f9c583c4a30dd,4367,11,0,2014-10-12T21:59:22Z,cuckold
2163,cf6265f2c010fc4a2fd839589c1b9ae2,42127c729dd1871f500f9c583c4a30dd,4367,11,0,2014-10-12T21:59:22Z,scat
2175,040dd7c0cfade98d0459710ff07e61ff,b6621154fb9cb795bd92e49d0a94e780,4360,78,1,2014-10-14T22:52:55Z,lumpenproletariat
2172,2f70e1eac5269aaf3146eca6f560ae5c,b6621154fb9cb795bd92e49d0a94e780,4137,78,132,2014-10-14T08:34:22Z,dumbing down
2171,2f70e1eac5269aaf3146eca6f560ae5c,b6621154fb9cb795bd92e49d0a94e780,4137,78,132,2014-10-14T08:34:22Z,dysgenics
2170,2f70e1eac5269aaf3146eca6f560ae5c,b6621154fb9cb795bd92e49d0a94e780,4137,78,132,2014-10-14T08:34:22Z,idocracy
2169,2f70e1eac5269aaf3146eca6f560ae5c,b6621154fb9cb795bd92e49d0a94e780,4137,78,132,2014-10-14T08:34:22Z,Stupidity
2173,efd6353602910098626d3044504b0433,85aa9178b923fa1878ad86a0aaf847b8,4371,99,7508,2014-10-14T15:27:35Z,intellectualism
2174,3e1e8f1e7e19a6cf3d47c8d4a18621b7,3366103b0c7aba03ee4008371da7d31d,4372,26,7508,2014-10-14T21:26:51Z,free speech
2178,f58212fc7d95d018eb71312c7936a421,b475efb500f6079448ab7572479f3f80,4373,87,7962,2014-10-15T09:56:18Z,injustice
2179,f58212fc7d95d018eb71312c7936a421,b475efb500f6079448ab7572479f3f80,4373,87,7962,2014-10-15T09:56:18Z,uk
2180,f58212fc7d95d018eb71312c7936a421,b475efb500f6079448ab7572479f3f80,4373,87,7962,2014-10-15T09:56:18Z,jew
2181,f58212fc7d95d018eb71312c7936a421,b475efb500f6079448ab7572479f3f80,4373,87,7962,2014-10-15T09:56:18Z,labour
2182,f58212fc7d95d018eb71312c7936a421,b475efb500f6079448ab7572479f3f80,4373,87,7962,2014-10-15T09:56:18Z,free
2183,f58212fc7d95d018eb71312c7936a421,b475efb500f6079448ab7572479f3f80,4373,87,7962,2014-10-15T09:56:18Z,speech
2184,f58212fc7d95d018eb71312c7936a421,b475efb500f6079448ab7572479f3f80,4373,87,7962,2014-10-15T09:56:18Z,law
2188,0758f401bf15691dcd3093e478a0f528,1d7b8a34d35bb07bc2f38523d958299d,4381,88,7962,2014-10-19T15:13:02Z,trailer
2189,0758f401bf15691dcd3093e478a0f528,1d7b8a34d35bb07bc2f38523d958299d,4381,88,7962,2014-10-19T15:13:02Z,privilige
2190,0758f401bf15691dcd3093e478a0f528,1d7b8a34d35bb07bc2f38523d958299d,4381,88,7962,2014-10-19T15:13:02Z,hetro
2191,0758f401bf15691dcd3093e478a0f528,1d7b8a34d35bb07bc2f38523d958299d,4381,88,7962,2014-10-19T15:13:02Z,destructive creations
2192,d9a692bc7769daeba0449315bf0b7936,42127c729dd1871f500f9c583c4a30dd,4383,11,8054,2014-10-19T23:42:59Z,introduction
2203,b8f355a513fe21bde44da51dc52077f7,69be07476c613fe6f924a70753c952f8,4394,65,7859,2014-10-23T04:20:16Z,pagan
2202,b8f355a513fe21bde44da51dc52077f7,69be07476c613fe6f924a70753c952f8,4394,65,7859,2014-10-23T04:20:16Z,jews
2201,b8f355a513fe21bde44da51dc52077f7,69be07476c613fe6f924a70753c952f8,4394,65,7859,2014-10-23T04:20:16Z,useless
2200,b8f355a513fe21bde44da51dc52077f7,69be07476c613fe6f924a70753c952f8,4394,65,7859,2014-10-23T04:20:16Z,why does it matter
2199,b8f355a513fe21bde44da51dc52077f7,69be07476c613fe6f924a70753c952f8,4394,65,7859,2014-10-23T04:20:16Z,Religion
2204,b8f355a513fe21bde44da51dc52077f7,69be07476c613fe6f924a70753c952f8,4394,65,7859,2014-10-23T04:20:16Z,christian
2205,d65b9717c31be18c708bbd1cb88e7dcf,1d7b8a34d35bb07bc2f38523d958299d,4403,88,353,2014-10-27T00:53:21Z,Dilma
2206,d65b9717c31be18c708bbd1cb88e7dcf,1d7b8a34d35bb07bc2f38523d958299d,4403,88,353,2014-10-27T00:53:21Z,Brazil
2207,d65b9717c31be18c708bbd1cb88e7dcf,1d7b8a34d35bb07bc2f38523d958299d,4403,88,353,2014-10-27T00:53:21Z,Hue
2208,b069884ea0ecc23ed2b6b74f813f6604,42127c729dd1871f500f9c583c4a30dd,4408,60,8104,2014-10-28T23:45:28Z,National Socialism
2209,27be9981fdbc98c4014b8e5fa970ac23,1d7b8a34d35bb07bc2f38523d958299d,4410,88,7760,2014-10-29T15:17:17Z,Germany
2210,27be9981fdbc98c4014b8e5fa970ac23,1d7b8a34d35bb07bc2f38523d958299d,4410,88,7760,2014-10-29T15:17:17Z,School
2211,27be9981fdbc98c4014b8e5fa970ac23,1d7b8a34d35bb07bc2f38523d958299d,4410,88,7760,2014-10-29T15:17:17Z,Nazi
2212,00efd18ac51028307ada6f428c3a5029,d9ae086a9a55a762dc5713a90c32b6f5,4419,83,4873,2014-11-02T08:44:57Z,fascist
2213,00efd18ac51028307ada6f428c3a5029,d9ae086a9a55a762dc5713a90c32b6f5,4419,83,4873,2014-11-02T08:44:57Z,folk
2214,00efd18ac51028307ada6f428c3a5029,d9ae086a9a55a762dc5713a90c32b6f5,4419,83,4873,2014-11-02T08:44:57Z,drudkh
2215,00efd18ac51028307ada6f428c3a5029,d9ae086a9a55a762dc5713a90c32b6f5,4419,83,4873,2014-11-02T08:44:57Z,Fascist
2216,00efd18ac51028307ada6f428c3a5029,d9ae086a9a55a762dc5713a90c32b6f5,4419,83,4873,2014-11-02T08:44:57Z,Folk
