friends_id,friends_member_id,friends_friend_id,friends_approved,friends_added
2250,4873,3491,TRUE,1364325097
2251,67,4873,TRUE,1364452984
2252,4873,67,TRUE,1364452984
2253,2392,29,TRUE,1364480103
2254,29,2392,TRUE,1364480103
2255,2392,132,TRUE,1364749908
2256,132,2392,TRUE,1364749908
2257,2351,5113,FALSE,1364861689
2834,6266,2037,TRUE,1383319693
2835,2037,6266,TRUE,1383319694
2260,2392,2113,TRUE,1365101303
2261,2113,2392,TRUE,1365101303
2262,2392,14,TRUE,1365101351
2263,14,2392,TRUE,1365101351
2266,5113,67,FALSE,1365217178
2267,5113,283,TRUE,1365268718
2268,283,5113,TRUE,1365268720
2269,5113,49,TRUE,1365275029
2270,49,5113,TRUE,1365275030
2275,361,125,TRUE,1365438630
2276,125,361,TRUE,1365438634
2277,353,5343,TRUE,1365462681
2278,5343,353,TRUE,1365462681
2281,4873,158,TRUE,1365577140
2282,158,4873,TRUE,1365577140
2283,315,288,TRUE,1365691934
2284,288,315,TRUE,1365691934
2285,5359,3491,TRUE,1365794406
2286,3491,5359,TRUE,1365794406
2287,54,5359,TRUE,1365962044
2288,5359,54,TRUE,1365962044
2289,3491,5590,TRUE,1365987255
2290,5590,3491,TRUE,1365987255
2291,5590,4720,TRUE,1365991249
2292,4720,5590,TRUE,1365991249
2293,5590,3721,TRUE,1365991791
2294,3721,5590,TRUE,1365991791
2297,5590,5359,TRUE,1365992715
2298,5359,5590,TRUE,1365992715
2299,5590,2820,TRUE,1365993684
2300,2820,5590,TRUE,1365993684
2301,5590,2392,TRUE,1365995302
2302,2392,5590,TRUE,1365995302
2303,5590,44,TRUE,1365997616
2304,44,5590,TRUE,1365997616
2305,5359,3721,TRUE,1366003117
2306,3721,5359,TRUE,1366003117
2307,5590,49,TRUE,1366007111
2308,49,5590,TRUE,1366007111
2309,1176,1,TRUE,1366075214
2310,1,1176,TRUE,1366075214
2311,1176,5359,TRUE,1366077256
2312,5359,1176,TRUE,1366077256
2315,5590,67,FALSE,1366080218
2366,4151,161,TRUE,1366815347
2367,161,4151,TRUE,1366815347
2318,3491,821,TRUE,1366166103
2319,821,3491,TRUE,1366166103
2320,5590,274,TRUE,1366166788
2321,274,5590,TRUE,1366166788
2322,5590,372,TRUE,1366169286
2323,372,5590,TRUE,1366169288
2324,1772,2392,TRUE,1366193678
2325,2392,1772,TRUE,1366193678
2326,1066,79,TRUE,1366221928
2327,79,1066,TRUE,1366221928
2328,1066,91,TRUE,1366225337
2329,91,1066,TRUE,1366225337
2332,5590,353,TRUE,1366335907
2333,353,5590,TRUE,1366335907
2334,5590,2075,TRUE,1366338998
2335,2075,5590,TRUE,1366338998
2336,5590,1730,TRUE,1366417222
2337,1730,5590,TRUE,1366417222
2338,5590,2,TRUE,1366417242
2339,2,5590,TRUE,1366417242
2340,1730,333,TRUE,1366424130
2341,333,1730,TRUE,1366424130
2342,1730,68,TRUE,1366424974
2343,68,1730,TRUE,1366424974
2346,3491,5779,TRUE,1366563036
2347,5779,3491,TRUE,1366563036
2348,204,29,TRUE,1366597762
2349,29,204,TRUE,1366597762
2350,1176,5805,TRUE,1366671790
2351,5805,1176,TRUE,1366671790
2352,4720,805,TRUE,1366680297
2353,805,4720,TRUE,1366680297
2354,3143,144,FALSE,1366687691
2355,5359,67,FALSE,1366693200
2356,10,821,TRUE,1366792549
2357,821,10,TRUE,1366792549
2358,4151,274,TRUE,1366815217
2359,274,4151,TRUE,1366815217
2360,4151,3721,TRUE,1366815263
2361,3721,4151,TRUE,1366815263
2364,4151,1066,TRUE,1366815305
2365,1066,4151,TRUE,1366815305
2368,4151,2345,TRUE,1366815354
2369,2345,4151,TRUE,1366815354
2370,4151,2243,TRUE,1366815361
2371,2243,4151,TRUE,1366815361
2372,4151,861,TRUE,1366815381
2373,861,4151,TRUE,1366815382
2374,4151,37,TRUE,1366815385
2375,37,4151,TRUE,1366815385
4217,1558,9144,TRUE,1424849224
4216,9144,1558,TRUE,1424840330
2432,6112,146,TRUE,1369191281
2431,146,6112,TRUE,1369191281
2380,267,288,TRUE,1366847712
2381,288,267,TRUE,1366847713
2382,4151,2037,TRUE,1366866510
2383,2037,4151,TRUE,1366866510
2386,2345,861,TRUE,1367062262
2387,861,2345,TRUE,1367062262
2388,2345,16,TRUE,1367351321
2389,16,2345,TRUE,1367351321
2390,54,1109,FALSE,1367500976
2416,3,2392,TRUE,1368116503
2417,2392,3,TRUE,1368116503
2420,2392,54,FALSE,1368421999
2421,6102,2392,TRUE,1368681130
2422,2392,6102,TRUE,1368681130
2423,6102,274,TRUE,1368775132
2424,274,6102,TRUE,1368775132
2425,6102,6106,TRUE,1368991585
2426,6106,6102,TRUE,1368991585
2427,6102,288,TRUE,1369058952
2428,288,6102,TRUE,1369058952
2429,6102,255,TRUE,1369181302
2430,255,6102,TRUE,1369181302
2433,6113,2392,TRUE,1369219727
2434,2392,6113,TRUE,1369219727
2435,5343,158,TRUE,1369411328
2436,158,5343,TRUE,1369411328
2438,1176,79,TRUE,1369457709
2439,79,1176,TRUE,1369457709
2440,130,6106,TRUE,1369586339
2441,6106,130,TRUE,1369586339
2442,6102,6113,TRUE,1369588586
2443,6113,6102,TRUE,1369588586
2444,5343,6115,TRUE,1369673925
2445,6115,5343,TRUE,1369673925
2446,2306,6112,TRUE,1369766562
2447,6112,2306,TRUE,1369766562
2448,2306,6117,TRUE,1369766575
2449,6117,2306,TRUE,1369766575
2450,158,6115,TRUE,1369798205
2451,6115,158,TRUE,1369798206
2828,2306,2,TRUE,1383064777
2829,2,2306,TRUE,1383064777
2970,2220,6322,TRUE,1387209509
2969,6322,2220,TRUE,1387209509
2460,5590,16,TRUE,1369961214
2461,16,5590,TRUE,1369961214
2462,6121,5779,TRUE,1369965493
2463,5779,6121,TRUE,1369965493
2466,6121,208,TRUE,1369968977
2467,208,6121,TRUE,1369968977
2468,6117,861,TRUE,1370028574
2469,861,6117,TRUE,1370028575
2470,5590,1,TRUE,1370153275
2471,1,5590,TRUE,1370153275
2474,72,1066,TRUE,1370171910
2475,1066,72,TRUE,1370171910
2476,6113,6122,TRUE,1370370510
2477,6122,6113,TRUE,1370370510
2478,6102,991,TRUE,1370412658
2479,991,6102,TRUE,1370412658
2480,1066,2256,TRUE,1370455064
2481,2256,1066,TRUE,1370455064
2482,5305,16,TRUE,1370554766
2483,16,5305,TRUE,1370554767
2484,6113,130,TRUE,1370580925
2485,130,6113,TRUE,1370580925
2486,3,2889,TRUE,1370813422
2487,2889,3,TRUE,1370813456
2488,3,255,TRUE,1370813922
2489,255,3,TRUE,1370813922
2490,3,2288,TRUE,1370813948
2491,2288,3,TRUE,1370813948
2492,3,72,TRUE,1370814354
2493,72,3,TRUE,1370814354
3306,140,6249,TRUE,1397318635
3305,6249,140,TRUE,1397318635
2496,5333,6117,TRUE,1371141361
2497,6117,5333,TRUE,1371141361
2500,6122,991,TRUE,1371216683
2501,991,6122,TRUE,1371216683
2538,1730,274,TRUE,1372973623
2539,274,1730,TRUE,1372973627
2510,283,1,TRUE,1371572466
2511,1,283,TRUE,1371572466
2512,6111,6102,TRUE,1371781658
2513,6102,6111,TRUE,1371781658
2514,6111,6113,TRUE,1371781675
2515,6113,6111,TRUE,1371781676
2516,991,6145,TRUE,1371871110
2517,6145,991,TRUE,1371871111
2520,288,6144,TRUE,1372019607
2521,6111,6106,TRUE,1372031424
2522,6106,6111,TRUE,1372031425
2523,861,288,TRUE,1372130242
2524,288,861,TRUE,1372130243
2525,6144,288,TRUE,1372134761
2526,3,56,TRUE,1372169844
2527,56,3,TRUE,1372169845
2528,132,288,TRUE,1372195335
2529,288,132,TRUE,1372195335
2530,1730,6156,TRUE,1372359887
2531,6156,1730,TRUE,1372359887
2534,5333,6155,TRUE,1372698711
2535,6155,5333,TRUE,1372698711
2536,288,2820,TRUE,1372716179
2537,2820,288,TRUE,1372716179
2540,3,4339,TRUE,1372974029
2541,4339,3,TRUE,1372974029
2544,164,274,TRUE,1373149434
2545,274,164,TRUE,1373149434
2546,6165,1109,FALSE,1373235488
2547,6165,6149,TRUE,1373236653
2548,6149,6165,TRUE,1373236653
2549,6165,5333,TRUE,1373240896
2550,5333,6165,TRUE,1373240896
2551,72,2220,TRUE,1373278475
2552,2220,72,TRUE,1373278475
2555,6165,5973,TRUE,1373330039
2556,6113,6099,TRUE,1373379279
2557,6099,6113,TRUE,1373379279
2560,1066,6171,TRUE,1374181621
2561,6171,1066,TRUE,1374181621
2564,132,6174,TRUE,1374590157
2565,6174,132,TRUE,1374590157
2566,6174,495,TRUE,1374642674
2567,495,6174,TRUE,1374642674
2568,6176,821,TRUE,1374651970
2569,821,6176,TRUE,1374651970
2572,6176,2392,TRUE,1374667450
2573,2392,6176,TRUE,1374667450
2574,6176,805,TRUE,1374668317
2575,805,6176,TRUE,1374668317
2576,6176,342,TRUE,1374675810
2577,342,6176,TRUE,1374675810
2578,288,1986,TRUE,1374705782
2579,1986,288,TRUE,1374705782
2580,6173,4873,TRUE,1374716038
2581,4873,6173,TRUE,1374716038
3016,6235,6322,TRUE,1388432802
3015,6322,6235,TRUE,1388432802
2586,991,333,TRUE,1374841638
2587,333,991,TRUE,1374841639
2836,6297,6207,TRUE,1383363234
2837,6207,6297,TRUE,1383363234
2594,288,2082,TRUE,1375307232
2595,2082,288,TRUE,1375307232
2596,6113,2,TRUE,1375340747
2597,2,6113,TRUE,1375340748
2602,1558,1986,TRUE,1375638239
2603,1986,1558,TRUE,1375638239
2606,288,204,TRUE,1375910546
2607,204,288,TRUE,1375910546
2610,5805,49,TRUE,1376012678
2611,49,5805,TRUE,1376012678
2617,7,5805,TRUE,1376235776
2616,5805,7,TRUE,1376235776
2614,6176,1772,TRUE,1376015213
2615,1772,6176,TRUE,1376015213
2618,3491,6198,TRUE,1376271703
2619,6198,3491,TRUE,1376271703
2620,6113,4873,TRUE,1376457359
2621,4873,6113,TRUE,1376457359
2626,3,6207,TRUE,1376579346
2627,6207,3,TRUE,1376579347
2628,6173,6144,TRUE,1376782765
2629,6144,6173,TRUE,1376782765
2630,6173,274,TRUE,1376782812
2631,274,6173,TRUE,1376782812
2719,6207,353,TRUE,1379458125
2718,134,6249,TRUE,1379443958
2636,6168,6113,TRUE,1376938473
2637,6113,6168,TRUE,1376938474
2638,6168,6117,TRUE,1376938498
2639,6117,6168,TRUE,1376938499
2717,6249,134,TRUE,1379443958
2641,6168,1209,TRUE,1376938522
2642,1209,6168,TRUE,1376938522
2643,6168,274,TRUE,1376938528
2644,274,6168,TRUE,1376938528
2656,6168,1558,TRUE,1377030118
2648,6168,2220,TRUE,1376985271
2649,2220,6168,TRUE,1376985271
2651,6168,2306,TRUE,1376985482
2652,2306,6168,TRUE,1376985483
2653,1558,2306,TRUE,1377014465
2654,2306,1558,TRUE,1377014465
2720,353,6207,TRUE,1379458126
2661,6168,132,TRUE,1377064517
2662,132,6168,TRUE,1377064517
2663,6168,6145,TRUE,1377065623
2664,6145,6168,TRUE,1377065624
2665,6168,159,TRUE,1377067006
2666,159,6168,TRUE,1377067006
2667,6168,7,TRUE,1377077413
2668,7,6168,TRUE,1377077413
3088,16,6168,TRUE,1390496467
3087,6168,16,TRUE,1390496466
2797,288,6168,TRUE,1381873443
2673,6168,2820,TRUE,1377114201
2674,2820,6168,TRUE,1377114201
2675,6168,204,TRUE,1377135726
2676,204,6168,TRUE,1377135726
2677,6168,2,TRUE,1377139189
2678,2,6168,TRUE,1377139189
2679,1558,6168,TRUE,1377156550
2680,6168,4873,TRUE,1377240723
2681,4873,6168,TRUE,1377240723
2682,72,5779,TRUE,1377277512
2683,5779,72,TRUE,1377277512
2686,6218,6096,TRUE,1377602261
2687,6096,6218,TRUE,1377602262
2688,283,288,TRUE,1377629970
2689,288,283,TRUE,1377629971
2690,6145,6155,TRUE,1377633883
2691,6155,6145,TRUE,1377633883
3018,6290,6322,TRUE,1388432815
3017,6322,6290,TRUE,1388432814
2796,6168,288,TRUE,1381873443
2696,353,6115,TRUE,1377868414
2697,6115,353,TRUE,1377868414
2700,125,3721,TRUE,1378059054
2701,3721,125,TRUE,1378059054
2702,1066,2288,TRUE,1378064492
2703,2288,1066,TRUE,1378064492
2708,5343,72,TRUE,1378621060
2709,72,5343,TRUE,1378621060
2710,6115,6096,TRUE,1378749541
2711,6096,6115,TRUE,1378749541
5539,4873,9248,TRUE,1448848597
5538,4873,9759,TRUE,1448780004
2725,2075,1109,FALSE,1379760539
2726,2075,958,TRUE,1379760554
2727,958,2075,TRUE,1379760554
2728,130,6190,TRUE,1379875658
2729,6190,130,TRUE,1379875658
2730,6113,2220,TRUE,1380066828
2731,2220,6113,TRUE,1380066828
2732,6168,6144,TRUE,1380138667
2733,6144,6168,TRUE,1380138667
2734,353,7,TRUE,1380191940
2735,7,353,TRUE,1380191940
2736,353,16,TRUE,1380192052
2737,16,353,TRUE,1380192053
3090,2,6254,TRUE,1390517328
3089,6254,2,TRUE,1390517328
2742,353,6117,TRUE,1380383201
2743,6117,353,TRUE,1380383201
2744,6168,2082,TRUE,1380406545
2745,2082,6168,TRUE,1380406545
2748,353,6264,TRUE,1380476114
2749,6264,353,TRUE,1380476115
2750,6113,7,TRUE,1380570863
2751,7,6113,TRUE,1380570863
2752,3,274,TRUE,1380770605
2753,274,3,TRUE,1380770605
2754,3,6120,TRUE,1380841261
2755,6120,3,TRUE,1380841261
2756,6113,6271,TRUE,1380843946
2757,6271,6113,TRUE,1380843947
2758,6272,1014,TRUE,1380889924
2759,1014,6272,TRUE,1380889925
2760,6272,505,TRUE,1380890596
2761,505,6272,TRUE,1380890596
2762,6113,274,TRUE,1380960910
2763,274,6113,TRUE,1380960911
2764,3,6106,TRUE,1381086506
2765,6106,3,TRUE,1381086506
2766,2306,821,TRUE,1381093953
2767,821,2306,TRUE,1381093954
2768,3721,319,TRUE,1381101892
2769,319,3721,TRUE,1381201555
2770,16,6278,TRUE,1381257270
2771,6278,16,TRUE,1381257270
2774,6278,281,TRUE,1381282389
2775,281,6278,TRUE,1381282389
2776,6278,56,TRUE,1381282417
2777,56,6278,TRUE,1381282417
2780,3491,6280,TRUE,1381445870
2781,6280,3491,TRUE,1381445870
2782,6117,6278,TRUE,1381492119
2783,6278,6117,TRUE,1381492119
2786,6113,6269,TRUE,1381625635
2787,6269,6113,TRUE,1381625635
2788,293,6278,TRUE,1381637291
2789,6278,293,TRUE,1381637291
2800,35,6122,TRUE,1382171014
2801,6122,35,TRUE,1382171015
2802,35,991,TRUE,1382171028
2803,991,35,TRUE,1382171028
2804,35,6145,TRUE,1382171033
2805,6145,35,TRUE,1382171033
2806,6249,6288,TRUE,1382197027
2807,6288,6249,TRUE,1382197027
2810,3491,6155,TRUE,1382469647
2811,6155,3491,TRUE,1382469647
2812,2306,6292,TRUE,1382477015
2813,6292,2306,TRUE,1382477016
2816,35,6290,TRUE,1382532049
2817,6290,35,TRUE,1382532049
3565,7851,7846,TRUE,1407084406
2820,6113,6217,TRUE,1382595777
2821,6217,6113,TRUE,1382595777
2822,281,6155,TRUE,1382615244
2823,6155,281,TRUE,1382615244
2830,3,861,TRUE,1383080226
2831,861,3,TRUE,1383080226
2832,7,132,TRUE,1383151194
2833,132,7,TRUE,1383151194
2840,132,6231,TRUE,1383777917
2841,6231,132,TRUE,1383777917
2842,6269,4873,TRUE,1383789065
2843,4873,6269,TRUE,1383789065
2846,6322,35,TRUE,1384002160
2847,35,6322,TRUE,1384002160
2848,6322,56,TRUE,1384015611
2849,56,6322,TRUE,1384015611
2850,6322,49,TRUE,1384015638
2851,49,6322,TRUE,1384015638
2852,6322,6231,TRUE,1384018934
2853,6231,6322,TRUE,1384018935
2854,6322,495,TRUE,1384023022
2855,495,6322,TRUE,1384023023
2858,72,6115,TRUE,1384087855
2859,6115,72,TRUE,1384087856
2862,6168,333,TRUE,1384258646
2863,333,6168,TRUE,1384258646
2864,72,288,TRUE,1384358024
2865,288,72,TRUE,1384358024
2870,6322,6278,TRUE,1384468618
2871,6278,6322,TRUE,1384468618
2872,2392,288,TRUE,1384474921
2873,288,2392,TRUE,1384474921
2874,4151,6117,TRUE,1384575290
2875,6117,4151,TRUE,1384575291
2878,6322,288,TRUE,1384703281
2879,288,6322,TRUE,1384703281
2880,130,6326,TRUE,1384749690
2881,6326,130,TRUE,1384749690
2884,4873,6117,TRUE,1384905628
2885,6117,4873,TRUE,1384905628
2904,361,6322,TRUE,1385045895
2903,6322,361,TRUE,1385045895
2905,16,6359,TRUE,1385176382
2906,6359,16,TRUE,1385176382
2907,6310,6254,TRUE,1385184578
2908,6254,6310,TRUE,1385184578
2913,6122,6168,TRUE,1385339779
2914,6168,6122,TRUE,1385339779
2915,6168,130,TRUE,1385394017
2916,130,6168,TRUE,1385394017
2917,6322,6359,TRUE,1385467998
2918,6359,6322,TRUE,1385467998
2919,35,6144,TRUE,1385475029
2920,6144,35,TRUE,1385475029
2921,6168,6359,TRUE,1385584412
2922,6359,6168,TRUE,1385584412
2923,6244,3491,TRUE,1385621623
2924,3491,6244,TRUE,1385621623
2925,6168,6278,TRUE,1385662367
2926,6278,6168,TRUE,1385662367
2927,6244,821,TRUE,1385704572
2928,821,6244,TRUE,1385704572
2929,6168,6322,TRUE,1385827065
2930,6322,6168,TRUE,1385827066
2931,288,6235,TRUE,1385831194
2932,6235,288,TRUE,1385831194
2933,6322,6712,TRUE,1385832774
2934,6712,6322,TRUE,1385832774
2935,6168,3,TRUE,1385965875
2936,3,6168,TRUE,1385965875
2939,6117,6359,TRUE,1386371897
2940,6359,6117,TRUE,1386371897
2941,6243,353,TRUE,1386372628
2942,353,6243,TRUE,1386372628
2943,6321,6168,TRUE,1386472898
2944,6168,6321,TRUE,1386472898
2945,6321,6254,TRUE,1386472919
2946,6254,6321,TRUE,1386472919
2949,6168,6269,TRUE,1386556476
2950,6269,6168,TRUE,1386556477
2951,6243,5343,TRUE,1386677689
2952,5343,6243,TRUE,1386677689
2953,6322,168,TRUE,1386765332
2954,168,6322,TRUE,1386765332
2957,283,49,TRUE,1386789775
2958,49,283,TRUE,1386789775
2959,6322,283,TRUE,1386795753
2960,283,6322,TRUE,1386795753
2961,6322,887,TRUE,1386871734
2962,887,6322,TRUE,1386871734
2963,6264,6243,TRUE,1386942668
2964,6243,6264,TRUE,1386942668
2965,6322,6254,TRUE,1386960363
2966,6254,6322,TRUE,1386960363
2967,6976,28,TRUE,1387028657
2968,28,6976,TRUE,1387028658
3014,207,204,TRUE,1388115900
3013,204,207,TRUE,1388115900
2973,6168,6249,TRUE,1387504715
2974,6249,6168,TRUE,1387504715
2975,6168,6274,TRUE,1387513175
2976,6274,6168,TRUE,1387513176
2977,6168,131,TRUE,1387513280
2978,6168,6280,TRUE,1387513567
2979,6280,6168,TRUE,1387513568
2980,6168,3491,TRUE,1387513578
2981,3491,6168,TRUE,1387513578
2982,960,6976,TRUE,1387518469
2983,6976,960,TRUE,1387518469
2984,131,6168,TRUE,1387540824
2985,131,198,TRUE,1387540825
2986,131,1578,TRUE,1387540825
2987,6168,1986,TRUE,1387551976
2988,1986,6168,TRUE,1387551976
2989,960,2037,TRUE,1387769917
2990,2037,960,TRUE,1387769917
2991,960,6359,TRUE,1387771153
2992,6359,960,TRUE,1387771153
2993,960,6168,TRUE,1387771163
2994,6168,960,TRUE,1387771163
2995,960,3,TRUE,1387771663
2996,3,960,TRUE,1387771664
2997,960,6144,TRUE,1387775018
2998,6144,960,TRUE,1387775018
2999,960,7036,TRUE,1387775349
3000,7036,960,TRUE,1387775349
3001,960,5343,TRUE,1387778127
3002,5343,960,TRUE,1387778128
3003,6322,1,TRUE,1387805804
3004,1,6322,TRUE,1387805804
3005,6168,991,TRUE,1387829846
3006,991,6168,TRUE,1387829846
3009,6145,204,TRUE,1387955715
3010,204,6145,TRUE,1387955715
3011,353,6322,TRUE,1388084264
3012,6322,353,TRUE,1388084264
3021,960,333,TRUE,1388725403
3022,333,960,TRUE,1388725403
3023,960,6115,TRUE,1388725846
3024,6115,960,TRUE,1388725846
3025,960,7325,TRUE,1388863464
3026,7325,960,TRUE,1388863464
3027,960,6113,TRUE,1388863920
3028,6113,960,TRUE,1388863920
3031,6235,6359,TRUE,1388893511
3032,6359,6235,TRUE,1388893511
3035,319,7350,TRUE,1389141488
3036,7350,319,TRUE,1389141579
3039,960,2678,TRUE,1389420803
3040,2678,960,TRUE,1389420803
3041,960,131,TRUE,1389420953
3042,960,274,TRUE,1389420960
3043,274,960,TRUE,1389420960
3046,131,960,TRUE,1389475704
3047,7364,138,TRUE,1389504870
3048,138,7364,TRUE,1389504871
3049,7331,16,TRUE,1389522584
3050,16,7331,TRUE,1389522584
3051,960,6297,TRUE,1389545689
3052,6297,960,TRUE,1389545689
3054,960,6269,TRUE,1389562395
3055,6269,960,TRUE,1389562395
3056,7364,188,TRUE,1389569157
3057,188,7364,TRUE,1389569157
3058,6322,7364,TRUE,1389570611
3059,7364,6322,TRUE,1389570611
3060,7331,6694,TRUE,1389607537
3061,6694,7331,TRUE,1389607538
3062,6322,188,TRUE,1389651321
3063,188,6322,TRUE,1389651321
3069,6274,6235,TRUE,1389758599
3070,6235,6274,TRUE,1389758599
3071,6168,958,TRUE,1389823456
3072,958,6168,TRUE,1389823456
3073,319,2306,TRUE,1389828133
3074,2306,319,TRUE,1389828134
3075,319,29,TRUE,1389931412
3076,29,319,TRUE,1389931412
3077,16,29,TRUE,1389931469
3078,29,16,TRUE,1389931469
3079,887,6278,TRUE,1390324343
3080,6278,887,TRUE,1390324343
3081,6249,49,TRUE,1390351008
3082,49,6249,TRUE,1390351008
3083,2306,204,TRUE,1390351131
3084,204,2306,TRUE,1390351131
3085,960,6249,TRUE,1390370703
3086,6249,960,TRUE,1390370703
3091,6168,6292,TRUE,1390564320
3092,6292,6168,TRUE,1390564321
3093,6322,53,TRUE,1390688168
3094,53,6322,TRUE,1390688169
3095,6168,7405,TRUE,1390694155
3096,7405,6168,TRUE,1390694155
3097,6249,158,TRUE,1390891424
3098,158,6249,TRUE,1390891424
3102,7405,3491,TRUE,1390947141
3101,3491,7405,TRUE,1390947141
3105,7405,67,FALSE,1390960617
3106,7405,6155,TRUE,1390960645
3107,6155,7405,TRUE,1390960645
3108,6155,6322,TRUE,1390960970
3109,6322,6155,TRUE,1390960970
3110,7405,4873,TRUE,1390963207
3111,4873,7405,TRUE,1390963208
3112,2392,4,TRUE,1390975635
3113,4,2392,TRUE,1390975636
3114,7405,161,TRUE,1391066649
3115,161,7405,TRUE,1391066649
3116,7427,2889,TRUE,1391096680
3117,2889,7427,TRUE,1391096680
3118,6168,4,TRUE,1391139805
3119,4,6168,TRUE,1391139805
3120,6168,7346,TRUE,1391145359
3121,7346,6168,TRUE,1391145359
3122,6113,2037,TRUE,1391153697
3123,2037,6113,TRUE,1391153697
3124,6113,288,TRUE,1391154388
3125,288,6113,TRUE,1391154388
3126,3491,100,TRUE,1391204401
3127,100,3491,TRUE,1391204401
3128,6254,6168,TRUE,1391326635
3129,6168,6254,TRUE,1391326636
3130,361,2,TRUE,1391431360
3131,2,361,TRUE,1391431360
3132,6278,7427,TRUE,1391446669
3133,7427,6278,TRUE,1391446670
3134,6322,7427,TRUE,1391518299
3135,7427,6322,TRUE,1391518299
3136,7346,130,TRUE,1391621234
3137,130,7346,TRUE,1391621235
3142,7346,8,TRUE,1391622819
3143,8,7346,TRUE,1391622819
3144,7346,35,TRUE,1391622845
3145,35,7346,TRUE,1391622846
3146,7346,164,TRUE,1391623279
3147,164,7346,TRUE,1391623279
3148,353,7424,TRUE,1391626573
3149,7424,353,TRUE,1391626573
3150,7346,6266,TRUE,1391655057
3151,6266,7346,TRUE,1391655057
3152,7346,2392,TRUE,1391656284
3153,2392,7346,TRUE,1391656284
4314,9334,7424,TRUE,1426923112
4313,7424,9334,TRUE,1426923112
3156,72,7427,TRUE,1391773537
3157,7427,72,TRUE,1391773538
3158,7346,6113,TRUE,1391920519
3159,6113,7346,TRUE,1391920519
3160,7346,6694,TRUE,1391985430
3161,6694,7346,TRUE,1391985430
3162,353,287,TRUE,1392038378
3163,287,353,TRUE,1392038378
3166,6113,6106,TRUE,1392616060
3167,6106,6113,TRUE,1392616060
3168,6113,2075,TRUE,1392628261
3169,2075,6113,TRUE,1392628261
3170,6168,6120,TRUE,1392794963
3171,6120,6168,TRUE,1392794964
3172,6168,281,TRUE,1392795307
3173,281,6168,TRUE,1392795307
3174,6168,6155,TRUE,1392795314
3175,6155,6168,TRUE,1392795314
3176,353,7364,TRUE,1392829063
3177,7364,353,TRUE,1392829063
3178,353,53,TRUE,1392829079
3179,53,353,TRUE,1392829079
3180,6168,2392,TRUE,1392867878
3181,2392,6168,TRUE,1392867879
3182,6168,805,TRUE,1392874023
3183,805,6168,TRUE,1392874023
3184,6168,5973,TRUE,1392875277
3185,5973,6165,TRUE,1393047053
3186,5973,6168,TRUE,1393047055
3187,6168,2144,TRUE,1393117324
3188,2144,6168,TRUE,1393117324
3189,353,6278,TRUE,1393153529
3190,6278,353,TRUE,1393153529
3191,353,7427,TRUE,1393153569
3192,7427,353,TRUE,1393153570
3193,6168,158,TRUE,1393193315
3194,158,6168,TRUE,1393193315
3197,6168,335,TRUE,1393321929
3198,335,6168,TRUE,1393321929
3201,7508,3721,TRUE,1393526254
3202,3721,7508,TRUE,1393526254
3203,6168,7508,TRUE,1393553005
3204,7508,6168,TRUE,1393553005
3205,288,7508,TRUE,1393612054
3206,7508,288,TRUE,1393612054
3207,6168,7370,TRUE,1393646871
3208,7370,6168,TRUE,1393646872
3221,6168,6208,TRUE,1393860403
3222,6208,6168,TRUE,1393860404
3223,6168,7543,TRUE,1394151355
3224,7543,6168,TRUE,1394151355
3225,7508,7543,TRUE,1394313103
3226,7543,7508,TRUE,1394313103
3227,7346,188,TRUE,1394339120
3228,188,7346,TRUE,1394339120
3229,7346,132,TRUE,1394339129
3230,132,7346,TRUE,1394339129
3233,1558,2220,TRUE,1394404781
3234,2220,1558,TRUE,1394404782
4508,8165,7481,TRUE,1431773460
4507,7481,8165,TRUE,1431773459
3237,6249,2256,TRUE,1394660000
3238,2256,6249,TRUE,1394660000
3239,6168,7575,TRUE,1394670978
3240,7575,6168,TRUE,1394670978
3241,6278,6235,TRUE,1394919267
3242,6235,6278,TRUE,1394919267
3243,2750,6278,TRUE,1394933680
3244,6278,2750,TRUE,1394933680
3249,132,4151,TRUE,1395127008
3250,4151,132,TRUE,1395127008
3251,2306,353,TRUE,1395179309
3252,353,2306,TRUE,1395179309
3253,7575,132,TRUE,1395251988
3254,132,7575,TRUE,1395251988
3255,7575,1558,TRUE,1395252011
3256,7575,6249,TRUE,1395252025
3257,1558,7575,TRUE,1395259750
3258,288,7346,TRUE,1395394519
3259,7346,288,TRUE,1395394519
3260,6113,6249,TRUE,1395427181
3261,6249,7575,TRUE,1395428773
3262,6249,6113,TRUE,1395428774
3263,7575,3,TRUE,1395490855
3264,3,7575,TRUE,1395490855
3265,7575,11,TRUE,1395492186
3266,11,7575,TRUE,1395492187
3267,6321,2220,TRUE,1395606048
3268,2220,6321,TRUE,1395606048
3269,288,6278,TRUE,1395769033
3270,6278,288,TRUE,1395769033
3271,56,288,TRUE,1395779473
3272,288,56,TRUE,1395779473
3273,7575,2820,TRUE,1395830496
3274,2820,7575,TRUE,1395830496
3275,7405,7622,TRUE,1396300275
3276,7622,7405,TRUE,1396300275
3277,7424,7427,TRUE,1396364358
3278,7427,7424,TRUE,1396364358
3279,7635,6322,TRUE,1396492045
3280,6322,7635,TRUE,1396492045
3281,6244,6292,TRUE,1396641157
3282,6292,6244,TRUE,1396641157
3283,7635,1,TRUE,1396651884
3284,1,7635,TRUE,1396651884
4783,7481,9571,TRUE,1438621121
4782,7892,9496,TRUE,1438618649
