status_id,status_member_id,status_date,status_content,status_replies,status_last_ids,status_is_latest,status_is_locked,status_hash,status_author_id,status_author_ip,status_approved
855,288,1360021497,<p>Deuteronomy 28:43-45</p>,2,"a:2:{i:1372020627;a:4:{s:8:""reply_id"";s:3:""306"";s:15:""reply_member_id"";s:4:""6144"";s:10:""reply_date"";s:10:""1372020627"";s:13:""reply_content"";s:181:""Thank you for adding me on your friends list.  I&#39;m still clueless on how this site works.  I&#39;m still trying to get validated, but the help instructions are doing me no good."";}i:1374596006;a:4:{s:8:""reply_id"";s:3:""311"";s:15:""reply_member_id"";s:4:""1986"";s:10:""reply_date"";s:10:""1374596006"";s:13:""reply_content"";s:28:""Niggers tongue my anus<br />"";}}",FALSE,FALSE,4e4097dbf2bd6fc279e91cf8cba00e1a,288,199.48.147.36,1
856,2871,1360070936,<p>I CAN'T COMMENT ON SHIT! HELP!</p>,1,"a:1:{i:1360071241;a:4:{s:8:""reply_id"";s:3:""266"";s:15:""reply_member_id"";s:4:""2871"";s:10:""reply_date"";s:10:""1360071241"";s:13:""reply_content"";s:211:""Hello, from my knowledge you are an admin and I had questions on how to unlock my abilities to edit my profile along with commenting on some of the posts. If you could please help, it would be much appreciated. "";}}",FALSE,FALSE,e5595539ebe5f43fb468e6d80ac8fc25,2871,108.0.97.192,1
858,2871,1360113340,<p>Interesting stuff.</p>,0,a:0:{},FALSE,FALSE,db8f21cbce002a8ac5e3d94c3393401e,2871,108.0.97.192,1
859,2871,1360113342,<p>Interesting stuff.</p>,0,a:0:{},FALSE,FALSE,db8f21cbce002a8ac5e3d94c3393401e,2871,108.0.97.192,1
860,2288,1360125952,"<p>Some people just don't see the big picture, they remain snagged upon trivial pseudo-issues. This is contrary to the transcendent spirit of the third position</p>",0,a:0:{},TRUE,FALSE,93fa8e9adc68242b34a2a55b86a03cb3,2288,184.3.248.39,1
883,2871,1360538669,"<p>I am in a ""concentration camp"" because a site that has actual potential is being ran by sociopathic, Russian shit wipe: Slavros <img src=""<fileStore.core_Emoticons>/emoticons/GeneralIMemoticons_tongue.png"" alt="":P"" srcset=""<fileStore.core_Emoticons>/emoticons/tongue@2x.png 2x"" width=""20"" height=""20"" /></p>",0,a:0:{},FALSE,FALSE,1210b114a8c14341236646cda9aee32e,2871,108.0.97.192,1
884,2871,1360538674,"<p>I am in a ""concentration camp"" because a site that has actual potential is being ran by sociopathic, Russian shit wipe: Slavros <img src=""<fileStore.core_Emoticons>/emoticons/GeneralIMemoticons_tongue.png"" alt="":P"" srcset=""<fileStore.core_Emoticons>/emoticons/tongue@2x.png 2x"" width=""20"" height=""20"" /></p>",0,a:0:{},FALSE,FALSE,1210b114a8c14341236646cda9aee32e,2871,108.0.97.192,1
885,2871,1360539010,"<p>I am in a ""concentration camp"" because a site that has actual potential is being ran by a sociopathic, Russian shit wipe: Slavros <img src=""<fileStore.core_Emoticons>/emoticons/GeneralIMemoticons_tongue.png"" alt="":P"" srcset=""<fileStore.core_Emoticons>/emoticons/tongue@2x.png 2x"" width=""20"" height=""20"" /></p>",0,a:0:{},FALSE,FALSE,12621a17dff40c7e7dbafd4ebd172797,2871,108.0.97.192,1
886,2871,1360539015,"<p>I am in a ""concentration camp"" because a site that has actual potential is being ran by a sociopathic, Russian shit wipe: Slavros <img src=""<fileStore.core_Emoticons>/emoticons/GeneralIMemoticons_tongue.png"" alt="":P"" srcset=""<fileStore.core_Emoticons>/emoticons/tongue@2x.png 2x"" width=""20"" height=""20"" /></p>",0,a:0:{},TRUE,FALSE,12621a17dff40c7e7dbafd4ebd172797,2871,108.0.97.192,1
887,16,1360643640,<p>Who knows anything about the different schools of history?</p>,6,"a:3:{i:1360783175;a:4:{s:8:""reply_id"";s:3:""272"";s:15:""reply_member_id"";s:3:""342"";s:10:""reply_date"";s:10:""1360783175"";s:13:""reply_content"";s:154:""Generally a great way to interpret any historical event is the SPERM method (Social, Political, Economic, Religious, Military) and work from there.<br /> "";}i:1360842877;a:4:{s:8:""reply_id"";s:3:""273"";s:15:""reply_member_id"";s:2:""16"";s:10:""reply_date"";s:10:""1360842877"";s:13:""reply_content"";s:36:""No love for the Annales school then?"";}i:1360853541;a:4:{s:8:""reply_id"";s:3:""274"";s:15:""reply_member_id"";s:3:""342"";s:10:""reply_date"";s:10:""1360853541"";s:13:""reply_content"";s:152:""No hatred, but for me the Annales School pays too much attention to the small details and loses itself in the big picture if you know what I mean.<br />"";}}",FALSE,FALSE,565b84c46f30ed450861ad1e7c85f104,16,152.33.71.255,1
3053,9446,1501260017,"<p>
	Congrats on 1,488
</p>",0,,FALSE,FALSE,,11235,2.27.101.57,1
3047,14568,1497348950,"<p>
	knöcheltief im blut
</p>",0,,FALSE,FALSE,,14568,87.118.116.12,1
923,56,1361349445,<p>'Bulgar khan woz ere 958 Y0lo' IYI</p>,0,a:0:{},TRUE,FALSE,c1c8e6809ee73b9f454c39a113fd5943,56,82.8.70.8,1
934,16,1361736431,<p>Legitimist Tears...</p>,0,a:0:{},FALSE,FALSE,e21ab418c6af0a1bfca77b4040c89e6d,16,152.33.46.132,1
963,67,1362274785,<p>Three K's a day keeps the minorities away.</p>,0,a:0:{},FALSE,FALSE,e569793af374cf38e1ecf858cc4c6875,67,173.176.186.206,1
965,3721,1362279813,"<p>Hey, I just met you.</p>",0,,FALSE,FALSE,d14fdd65cddac80c61ef31cf4cb54491,35,50.151.185.150,1
966,3721,1362279814,"<p>Hey, I just met you.</p>",3,"a:3:{i:1362279830;a:4:{s:8:""reply_id"";s:3:""278"";s:15:""reply_member_id"";s:2:""35"";s:10:""reply_date"";s:10:""1362279830"";s:13:""reply_content"";s:58:""And this is crazy...<br />But here is my number &gt; 14/88"";}i:1362279839;a:4:{s:8:""reply_id"";s:3:""279"";s:15:""reply_member_id"";s:2:""35"";s:10:""reply_date"";s:10:""1362279839"";s:13:""reply_content"";s:17:""so call me maybe?"";}i:1362280277;a:4:{s:8:""reply_id"";s:3:""280"";s:15:""reply_member_id"";s:4:""3721"";s:10:""reply_date"";s:10:""1362280277"";s:13:""reply_content"";s:78:""hay evry1 im a fascist celery stalk don&#39;t hit on me silly y chromosones xD"";}}",FALSE,FALSE,d14fdd65cddac80c61ef31cf4cb54491,35,50.151.185.150,1
1070,130,1363141588,<p>muh disability check</p>,0,a:0:{},FALSE,FALSE,196c55f94056d8739eec4f43402b11c4,130,24.92.125.209,1
1366,67,1364408225,"<p>Fascism is love, Fascism is life</p>",0,a:0:{},FALSE,FALSE,42e377247887d01d5a5fb71c52cd1689,67,173.178.203.176,1
1565,342,1365311652,"<p>Made a Feminist lose her shit, Broke my mortal enemy's nose, and now have the possibility of a threesome - (It was a Good Day/Master Race)</p>",0,a:0:{},TRUE,FALSE,2c66d79a4a29c9e07a7dcbfbc034acd5,342,99.192.107.60,1
1985,5359,1365729954,<p>insert sarcastic remark here</p>,0,a:0:{},TRUE,FALSE,617d276e0387605ad448397dd76d1026,5359,24.138.174.9,1
1991,1772,1365786024,"<p>What is the best: Demand independence of my state Sarawak from Malaysia or remain under Malaysia, with a greater autonomy?</p>",1,"a:1:{i:1369384376;a:4:{s:8:""reply_id"";s:3:""293"";s:15:""reply_member_id"";s:4:""6113"";s:10:""reply_date"";s:10:""1369384376"";s:13:""reply_content"";s:41:""Secession should always be a last resort."";}}",TRUE,FALSE,cbfa1073f274d2b305af49d359835701,1772,183.171.176.103,1
2003,3721,1365991769,<p>14/88 suck my camel dick</p>,0,,FALSE,FALSE,d1031ef5d48700c4538601476315cbb8,5590,71.104.227.53,1
2007,5590,1366076521,<p>If anyone wishes to speak to me about anything they can haul their ass to my prison cell where i'm spending the lonely nights with my large negro cellmate Bubba.</p>,1,"a:1:{i:1366076633;a:4:{s:8:""reply_id"";s:3:""282"";s:15:""reply_member_id"";s:4:""5590"";s:10:""reply_date"";s:10:""1366076633"";s:13:""reply_content"";s:285:""Here is the link to my &quot;prison cell&quot; if any of you faggots wants to speak to me about ANYTHING haul you&#39;re ass to that thread you goddamn pieces of shit:<br /><br />http://ironmarch.org/index.php?/topic/2304-communist-narnia-paradise/page__p__55332#entry55332<br /><br />"";}}",TRUE,FALSE,5dde0d2cb95b6b01b0f65ca00015bb23,5590,71.104.227.53,1
2012,2075,1366113631,"<p>""Oh my God, ow. It's too big"" ""Your penis hurts!"" ""I don't stretch that much"" ""Your hitting my cervix and you're not even halfway in""</p>",0,a:0:{},TRUE,FALSE,483df128bdea4d8e63bbea6c82f25ea8,2075,77.244.254.230,1
2271,16,1366583923,"<p>I am interested in your support for Monarchism. By restoring Monarchism, do you seek also to restore all the feudal institutions and classes which were its contemporaries? I read that your ancestors were French peasants. If classes are hereditary, wouldn't that mean that you'd still be a peasant? Thanks for responding</p>",4,"a:3:{i:1369171844;a:4:{s:8:""reply_id"";s:3:""287"";s:15:""reply_member_id"";s:4:""6113"";s:10:""reply_date"";s:10:""1369171844"";s:13:""reply_content"";s:74:""And which do you Favor?<br /><br />Legitimist, Orléanists or Bonapartist?"";}i:1374618339;a:4:{s:8:""reply_id"";s:3:""312"";s:15:""reply_member_id"";s:2:""16"";s:10:""reply_date"";s:10:""1374618339"";s:13:""reply_content"";s:39:""Bonapartist.<br />Hurr hurr late reply."";}i:1376885171;a:4:{s:8:""reply_id"";s:3:""317"";s:15:""reply_member_id"";s:4:""6113"";s:10:""reply_date"";s:10:""1376885171"";s:13:""reply_content"";s:124:""Yes this profile feed thing has  no feedback apprently, no notification.<br /><br />Either that or it&#39;s just unreliable."";}}",FALSE,FALSE,579a40c1118ee99c395cf06628e91ada,5779,129.7.17.251,1
2415,16,1374617586,<p>Vivat in Aeternum!</p>,0,a:0:{},FALSE,FALSE,c4b22f6571fb5e6207e3bee2f272329f,16,62.240.162.50,1
2417,288,1375139394,<p>Upstanding citizen</p>,2,"a:2:{i:1436213235;a:4:{s:8:""reply_id"";s:3:""463"";s:15:""reply_member_id"";s:4:""7600"";s:10:""reply_date"";s:10:""1436213235"";s:13:""reply_content"";s:48:""ur a dingus, why you change your name so much :?"";}i:1436216489;a:4:{s:8:""reply_id"";s:3:""464"";s:15:""reply_member_id"";s:3:""288"";s:10:""reply_date"";s:10:""1436216489"";s:13:""reply_content"";s:18:""Muh tradition, goy"";}}",TRUE,FALSE,27d87ea1c42c506ca3b40b53beda2017,288,77.247.181.165,1
2418,16,1375283207,"<p>Nations are the result of history, not of race, culture, or language. Discuss.</p>",4,"a:3:{i:1376955483;a:4:{s:8:""reply_id"";s:3:""318"";s:15:""reply_member_id"";s:2:""16"";s:10:""reply_date"";s:10:""1376955483"";s:13:""reply_content"";s:120:""Ah but isn&#39;t history meant as the result of actions upon actions within which race culture and language play a role?"";}i:1376958950;a:4:{s:8:""reply_id"";s:3:""319"";s:15:""reply_member_id"";s:4:""5779"";s:10:""reply_date"";s:10:""1376958950"";s:13:""reply_content"";s:364:""We can take your idea to an extreme in order to examine what you mean. Do you mean to say, for example, that a group of people with no common race, culture, or language, can, by the course of historical events, be forged into a nation? Interesting thought.<br /><br />BTW, how do I change my user title? Somebody changed it for me, can&#39;t seem to change it. Thx"";}i:1377035475;a:4:{s:8:""reply_id"";s:3:""320"";s:15:""reply_member_id"";s:4:""6117"";s:10:""reply_date"";s:10:""1377035475"";s:13:""reply_content"";s:51:""History is made by the culture, Language, and race."";}}",FALSE,FALSE,d321b4c0eac437ec9df3f46d408beedf,16,62.240.162.50,1
2419,1066,1375376501,<p>I'll stick around here but I'm going to be scaling back my activity.</p>,0,a:0:{},FALSE,FALSE,d33ae66469949ea005ac47a2d08299c2,1066,81.109.72.16,1
2420,6122,1375380940,"<p>""Smash the BNP!"" ?</p>",1,"a:1:{i:1375381462;a:4:{s:8:""reply_id"";s:3:""313"";s:15:""reply_member_id"";s:4:""6122"";s:10:""reply_date"";s:10:""1375381462"";s:13:""reply_content"";s:120:""I just find that chant by the British antifas hilarious for some reason. <br /><br />But I thought you disliked the BNP?"";}}",FALSE,FALSE,847df6ec1fd647c82ee176013a3ff15c,7,31.185.130.232,1
2423,130,1375928761,<p>Republica Social!</p>,0,a:0:{},TRUE,FALSE,1842acf64ab844de16a138708d785548,130,24.92.125.209,1
2424,6113,1377235731,"<p>The simplest thing to understand is in the modern World, for a Man with principles Fascism is Freedom.</p>",1,"a:1:{i:1377468938;a:4:{s:8:""reply_id"";s:3:""322"";s:15:""reply_member_id"";s:4:""6113"";s:10:""reply_date"";s:10:""1377468938"";s:13:""reply_content"";s:206:""Fascism is Progress, Fascism is the only Way Foreward for the Principled man, there can be no substitutions or half measured conservatism, it has failed us and the only Solution is a revolutionary response."";}}",FALSE,FALSE,750e5ce6658eea1034e52319937210ac,6113,74.110.4.76,1
2433,505,1377666912,"<p>Look at us now, we are kneeling, look at us now, are we kneeling? When we should be weeping with rage, or at least be rattling our chains.</p>",0,a:0:{},FALSE,FALSE,c1396cd9688c4ddce062054522f150d8,505,204.237.95.167,1
2426,6217,1377435639,"<p>There has been a recurring user I had previoulsly known as ""Ozymandias Drakes"" you?</p>",2,"a:2:{i:1377449051;a:4:{s:8:""reply_id"";s:3:""321"";s:15:""reply_member_id"";s:4:""6217"";s:10:""reply_date"";s:10:""1377449051"";s:13:""reply_content"";s:75:""Sorry, But no, I took the title from a Would-be kick boxer here in Seattle."";}i:1377470039;a:4:{s:8:""reply_id"";s:3:""323"";s:15:""reply_member_id"";s:1:""7"";s:10:""reply_date"";s:10:""1377470039"";s:13:""reply_content"";s:9:""ok cheers"";}}",FALSE,FALSE,621f5ead00f0472d4d4e18746ca419aa,7,46.208.176.250,1
2428,16,1377465687,<p>Harrumph.</p>,1,"a:1:{i:1377550366;a:4:{s:8:""reply_id"";s:3:""324"";s:15:""reply_member_id"";s:4:""1558"";s:10:""reply_date"";s:10:""1377550366"";s:13:""reply_content"";s:46:""Was that the sound of you eating another frog?"";}}",FALSE,FALSE,60a9e844d9dfc3a946820d48ec477b6c,16,86.212.72.44,1
2462,2820,1382337225,"<a href=""http://www.totalfascism.com/total-revolution/"" rel=""external nofollow"">http://www.totalfascism.com/total-revolution/</a>",0,a:0:{},TRUE,FALSE,81f2b1c4c552b50bb37604219b7f1c85,2820,99.249.201.120,1
2465,6310,1383624721,<p>Better to be a fascist than a faggot -Alessandra Mussoilini.</p>,1,"a:1:{i:1385348179;a:4:{s:8:""reply_id"";s:3:""343"";s:15:""reply_member_id"";s:4:""6254"";s:10:""reply_date"";s:10:""1385348179"";s:13:""reply_content"";s:35:""Better a nationalist than a faggot."";}}",TRUE,FALSE,9cf25ba72e6177fb516a68ec4f5ec4b6,6310,172.218.230.48,1
2432,1066,1377616509,"<p>So, I've migrated to PoFo...</p>",0,a:0:{},TRUE,FALSE,195aa428fab49bc39b3480b9187fd769,1066,81.109.72.16,1
2435,821,1377895642,"<p>oh, fascist oniichan, sugoi desu ne</p>",3,"a:3:{i:1377922568;a:4:{s:8:""reply_id"";s:3:""327"";s:15:""reply_member_id"";s:3:""821"";s:10:""reply_date"";s:10:""1377922568"";s:13:""reply_content"";s:18:""Ching chong potato"";}i:1378001432;a:4:{s:8:""reply_id"";s:3:""328"";s:15:""reply_member_id"";s:4:""6115"";s:10:""reply_date"";s:10:""1378001432"";s:13:""reply_content"";s:47:""ching ling how long have you been a hikikomori?"";}i:1381024564;a:4:{s:8:""reply_id"";s:3:""338"";s:15:""reply_member_id"";s:3:""821"";s:10:""reply_date"";s:10:""1381024564"";s:13:""reply_content"";s:9:""huh<br />"";}}",FALSE,FALSE,1f54693c168845b4f60257b025eac850,6115,189.111.14.97,1
2436,329,1378006721,"<p>“I am a forest, and a night of dark trees: but he who is not afraid of my darkness, will find banks full of roses under my cypresses.” —Friedrich Nietzsche.</p>",2,"a:2:{i:1436976298;a:4:{s:8:""reply_id"";s:3:""470"";s:15:""reply_member_id"";s:4:""9548"";s:10:""reply_date"";s:10:""1436976298"";s:13:""reply_content"";s:3:""^-^"";}i:1436976315;a:4:{s:8:""reply_id"";s:3:""471"";s:15:""reply_member_id"";s:4:""9548"";s:10:""reply_date"";s:10:""1436976315"";s:13:""reply_content"";s:18:""that was beautiful"";}}",TRUE,FALSE,ec13831d186fcbe1c7d30fd235949b36,329,99.115.166.121,1
2437,505,1378073026,"<p>Seek Shiva in your heart, Loki in your soul.</p>",0,a:0:{},FALSE,FALSE,c1c8117b6b4a11ec7a36d4f729042b37,505,204.237.95.167,1
2442,2220,1378773511,<p>I got to visit liberal degeneration more often just so I do always blow all of my 'likes' for the day in 10 minutes.</p>,0,a:0:{},FALSE,FALSE,a78b49ffcfa0fd0982d00424d1946fe1,2220,122.128.202.151,1
2444,6246,1378985059,"<p>Getting used to this place, don't yell at me for fucking up.</p>",1,"a:1:{i:1378985288;a:4:{s:8:""reply_id"";s:3:""333"";s:15:""reply_member_id"";s:3:""132"";s:10:""reply_date"";s:10:""1378985288"";s:13:""reply_content"";s:17:""Don&#39;t bother."";}}",TRUE,FALSE,72aa253ed12add5a08717706cbc07542,6246,66.8.252.143,1
2446,281,1379027019,"<p>Discovered integralism recently, I think that really defines my ideals</p>",2,"a:2:{i:1379044394;a:4:{s:8:""reply_id"";s:3:""334"";s:15:""reply_member_id"";s:2:""16"";s:10:""reply_date"";s:10:""1379044394"";s:13:""reply_content"";s:48:""Do go on.<br />Still a fan of Metternich though?"";}i:1381371401;a:4:{s:8:""reply_id"";s:3:""340"";s:15:""reply_member_id"";s:3:""281"";s:10:""reply_date"";s:10:""1381371401"";s:13:""reply_content"";s:229:""Sorry I just noticed that, but yes, still a fan of Metternich.  What I like about integralism though is that it holds society and the nation as a sacred thing.  Also like that Maurras, the founder was also a supporter of monarchy"";}}",FALSE,FALSE,205284014aee9a85575022b56bb0f00a,281,184.6.104.224,1
2504,7350,1389553724,"<p>I'm glad we have more japanese users in this forum, I hope you keep posting.</p>",0,,FALSE,FALSE,474c28125db8dfd1bdba718f747dba04,6115,187.57.32.170,1
2449,6217,1379367302,"<p>Fail not for sorrow, falter not for sin, But onward, upward, till the goal ye win.</p>",0,a:0:{},TRUE,FALSE,1b06207f5022a61e6e298eac952162b2,6217,71.231.106.106,1
2450,6120,1379968124,<p>test</p>,0,a:0:{},TRUE,FALSE,098f6bcd4621d373cade4e832627b4f6,6120,67.83.215.62,1
2965,9304,1466599329,"<p>
	Salafist degenerate 
</p>",0,,FALSE,FALSE,,13137,71.10.232.145,1
2505,353,1389620962,<p>I am bleeding through my nose since 12:00</p>,3,"a:3:{i:1389630634;a:4:{s:8:""reply_id"";s:3:""350"";s:15:""reply_member_id"";s:1:""4"";s:10:""reply_date"";s:10:""1389630634"";s:13:""reply_content"";s:32:""I hope it&#39;s nothing serious."";}i:1390929671;a:4:{s:8:""reply_id"";s:3:""358"";s:15:""reply_member_id"";s:3:""353"";s:10:""reply_date"";s:10:""1390929671"";s:13:""reply_content"";s:11:""I survived."";}i:1424271645;a:4:{s:8:""reply_id"";s:3:""409"";s:15:""reply_member_id"";s:4:""7757"";s:10:""reply_date"";s:10:""1424271645"";s:13:""reply_content"";s:15:""coisa de branco"";}}",FALSE,FALSE,71107fa7f3b6946d6951264fe2213f12,353,83.31.239.2,1
2456,6134,1380911871,<p>Long live the DAWN!</p>,0,a:0:{},TRUE,FALSE,91e2ed1b8eafa0c8223addc94ea3f146,6134,88.208.236.144,1
2457,67,1381186495,<p>Tabarnak.</p>,0,a:0:{},TRUE,FALSE,88c24fcbb7b94140c22313dd07b26cf4,67,173.177.252.208,1
2458,54,1381396796,<p>neigh</p>,0,a:0:{},TRUE,FALSE,7c48ed1d9aa8f0413487331202bde22e,54,98.159.123.217,1
2495,6554,1387251015,<p>I'm a prisoner just because I don't fully agree with GD? Shit I didn't mean to offend you sensitive types.</p>,1,"a:1:{i:1387308422;a:4:{s:8:""reply_id"";s:3:""344"";s:15:""reply_member_id"";s:4:""6554"";s:10:""reply_date"";s:10:""1387308422"";s:13:""reply_content"";s:61:""Only a Jew doesn&#39;t want to be questioned, fuck this site."";}}",TRUE,FALSE,b07cfe201bba97e210a53898f985b9e6,6554,50.36.64.44,1
2461,16,1381505120,"<p>Pagans are really testing the limits of my patience at the moment, they're almost as bad as atheists.</p>",0,a:0:{},FALSE,FALSE,a1a92b10fd6ddf6da66758367edbee5d,16,152.33.18.255,1
2464,16,1383412821,<p>>Germanic</p>,1,"a:1:{i:1389737241;a:4:{s:8:""reply_id"";s:3:""351"";s:15:""reply_member_id"";s:3:""101"";s:10:""reply_date"";s:10:""1389737241"";s:13:""reply_content"";s:99:""&gt;German<br />&gt;Implying white<br />&gt;Implying I wouldn&#39;t rather be Swahili than Germanic"";}}",TRUE,FALSE,059e71654dc3c60c5dcfd40b7943274c,16,152.33.59.2,1
2570,7846,1407120575,<p>Ao äia õe uue oaõieaia õueaua ööau.</p>,1,"a:1:{i:1407176414;a:4:{s:8:""reply_id"";s:3:""382"";s:15:""reply_member_id"";s:4:""7846"";s:10:""reply_date"";s:10:""1407176414"";s:13:""reply_content"";s:2:"";D"";}}",FALSE,FALSE,27cc7904e8f585fa7d27ae9af852c11f,7636,47.20.224.112,1
2486,887,1385428838,"<p>don't listen to liberals, they are narrow-minded bigots...</p>",0,a:0:{},TRUE,FALSE,1438cfed27f0f81db08ae8bea11adefa,887,188.2.113.58,1
2500,2220,1388113633,<p>I drank way too much on Christmas -- I doubt I will have another drink until New Years.</p>,4,"a:3:{i:1390360058;a:4:{s:8:""reply_id"";s:3:""355"";s:15:""reply_member_id"";s:4:""2220"";s:10:""reply_date"";s:10:""1390360058"";s:13:""reply_content"";s:72:""That went well, actually; did not overdo it. It was rather low key. You?"";}i:1390643982;a:4:{s:8:""reply_id"";s:3:""356"";s:15:""reply_member_id"";s:4:""6322"";s:10:""reply_date"";s:10:""1390643982"";s:13:""reply_content"";s:10:""Same here."";}i:1390670698;a:4:{s:8:""reply_id"";s:3:""357"";s:15:""reply_member_id"";s:4:""2220"";s:10:""reply_date"";s:10:""1390670698"";s:13:""reply_content"";s:15:""Very good<br />"";}}",FALSE,FALSE,77a0c4d0abcf069cca114a79184c1144,2220,122.128.199.10,1
2503,361,1389355268,<p>Planning on a more successful holocaust</p>,0,a:0:{},TRUE,FALSE,777ed2e816925290eca6d7751da0966d,361,2.123.11.53,1
2506,72,1389632435,<p>Hello there..</p>,0,,FALSE,FALSE,df37e307d3da3007cbfea50ef9fdc423,1772,183.171.179.125,1
2514,353,1390929706,<p>All my comrades are autistic.</p>,0,a:0:{},FALSE,FALSE,946d33bcb09b88d85a7c951987a039ea,353,83.31.214.164,1
2516,7428,1391096702,<p>I want to post topic about Hyperborea</p>,1,"a:1:{i:1391104413;a:4:{s:8:""reply_id"";s:3:""359"";s:15:""reply_member_id"";s:4:""7428"";s:10:""reply_date"";s:10:""1391104413"";s:13:""reply_content"";s:50:""the topic:<br />http://freetexthost.com/ortohygbng"";}}",TRUE,FALSE,787e4adf5b6a69316e9c1a9940e912ca,7428,2.134.154.164,1
2517,353,1391460763,"<p>Gentleman, I am losing my faith in the national cause. Help me.</p>",0,a:0:{},FALSE,FALSE,09409af581ccb5cd92f9e9faeea7311d,353,83.28.196.159,1
2518,353,1391962508,<p>What name should I put now...</p>,0,a:0:{},FALSE,FALSE,420e0c40460763f7c465940f9e641830,353,83.31.207.15,1
2519,335,1392995813,<p>nope</p>,1,"a:1:{i:1393321942;a:4:{s:8:""reply_id"";s:3:""361"";s:15:""reply_member_id"";s:4:""6168"";s:10:""reply_date"";s:10:""1393321942"";s:13:""reply_content"";s:3:""wut"";}}",FALSE,FALSE,4101bef8794fed986e95dfb54850c68b,335,146.135.8.196,1
2520,505,1393720370,"<p>Oh, let us not tire, let's not pretend, whether it comes as a friend, or a fire, death is not the end.</p>",0,a:0:{},TRUE,FALSE,17672afdb6a300cdc3a98712ab4677c8,505,70.65.220.64,1
2523,2750,1394416139,<p>There's nothing wrong with our nation that a good ole fashioned purge won't solve</p>,0,a:0:{},FALSE,FALSE,418ca9888e003c38b11e9a20f5bec1a3,2750,162.203.24.220,1
2524,2750,1395026406,"<p>Happy March 16 <img src=""<fileStore.core_Emoticons>/emoticons/GeneralIMemoticons_biggrin.png"" alt="":D"" srcset=""<fileStore.core_Emoticons>/emoticons/biggrin@2x.png 2x"" width=""20"" height=""20"" /></p>",0,a:0:{},TRUE,FALSE,943b0156a47e4aa539de9177dce8318b,2750,162.203.24.220,1
2528,168,1395680445,<p>Is your username by any chance a reference to Knut Hamsun?</p>,2,"a:2:{i:1395685446;a:4:{s:8:""reply_id"";s:3:""364"";s:15:""reply_member_id"";s:3:""168"";s:10:""reply_date"";s:10:""1395685446"";s:13:""reply_content"";s:10:""absolutely"";}i:1446700441;a:4:{s:8:""reply_id"";s:3:""542"";s:15:""reply_member_id"";s:4:""9719"";s:10:""reply_date"";s:10:""1446700441"";s:13:""reply_content"";s:52:""Can you find somebody to activate my account for me?"";}}",FALSE,FALSE,d937d52ba0fca938d84a942bf446deeb,7543,84.209.14.205,1
2534,353,1397672223,<p>Trying to be white</p>,3,"a:3:{i:1403389897;a:4:{s:8:""reply_id"";s:3:""370"";s:15:""reply_member_id"";s:4:""2306"";s:10:""reply_date"";s:10:""1403389897"";s:13:""reply_content"";s:28:""Lol good luck with that lmao"";}i:1403390848;a:4:{s:8:""reply_id"";s:3:""372"";s:15:""reply_member_id"";s:3:""353"";s:10:""reply_date"";s:10:""1403390848"";s:13:""reply_content"";s:59:""you are also trying right? I see that you should try harder"";}i:1403391104;a:4:{s:8:""reply_id"";s:3:""373"";s:15:""reply_member_id"";s:4:""2306"";s:10:""reply_date"";s:10:""1403391104"";s:13:""reply_content"";s:32:""HEY FINLAND WHITE, WHITE AS RICE"";}}",TRUE,FALSE,5651154e74079d489f2bcca966adaa35,353,83.31.207.109,1
2535,7508,1397936382,"<a href=""http://greatwhitedesert.org/dir/index.php?title=Main_Page"" rel=""external nofollow"">http://greatwhitedesert.org/dir/index.php?title=Main_Page</a>",1,"a:1:{i:1440634939;a:4:{s:8:""reply_id"";s:3:""483"";s:15:""reply_member_id"";s:4:""9548"";s:10:""reply_date"";s:10:""1440634939"";s:13:""reply_content"";s:36:""what is the primary purpose of this?"";}}",TRUE,FALSE,910045b04b6478aee50c22ec7bed45b5,7508,83.108.113.147,1
2932,9943,1457908656,<p>CUT My LIFE INTO PIECES</p>,0,a:0:{},TRUE,FALSE,c7ad849605a105d367a07d53e369dec2,9943,68.4.251.188,1
2542,6113,1398886323,"<p>Fond this cool site, Forgot where that ""Sites that encourage politcally incorrect thinking"" is so i'll put it here if i find it later. <a href=""http://unityofnobility.com/"" rel=""external nofollow"">http://unityofnobility.com/</a></p>",0,a:0:{},FALSE,FALSE,52b1f1cfa147c5dbb2b7ea28cab1eab7,6113,72.45.212.90,1
2544,1558,1399827742,<p>2esoteric4me</p>,2,"a:2:{i:1399866435;a:4:{s:8:""reply_id"";s:3:""367"";s:15:""reply_member_id"";s:4:""2220"";s:10:""reply_date"";s:10:""1399866435"";s:13:""reply_content"";s:81:""2 Euphoric 2 B 4got<br />https://warosu.org/data/jp/img/0114/09/1379040300830.gif"";}i:1399878517;a:4:{s:8:""reply_id"";s:3:""368"";s:15:""reply_member_id"";s:4:""1558"";s:10:""reply_date"";s:10:""1399878517"";s:13:""reply_content"";s:23:""*Tips le astral fedora*"";}}",FALSE,FALSE,45d3dd9efff6990f310ba1a41b054e73,1558,83.233.70.12,1
2546,335,1400562355,<p>lol all this shit</p>,0,a:0:{},FALSE,FALSE,7bbaee2bd3089e5a81a6fb950ab65139,335,146.135.8.196,1
